Nike;Nike;176 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-low-07-premium-pecan-sneakers-item-19288043.aspx?storeid=11218
Nike;Air Max 270 React sneakers;176 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-270-react-sneakers-item-15103632.aspx?storeid=11218
Nike;Nike;176 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-270-react-sneakers-item-15103632.aspx?storeid=11218
Nike;Air Max Plus OG sneakers;587 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-plus-og-sneakers-item-13678291.aspx?storeid=11218
Off-White;Nike;587 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-plus-og-sneakers-item-13678291.aspx?storeid=11218
Off-White;x Church&apos;s Meteor-holes leather Oxford shoes;1450 CHF;https://www.farfetch.com//ch/shopping/men/off-white-x-churchs-meteor-holes-leather-oxford-shoes-item-18578743.aspx?storeid=12999
Nike X Off-White;Off-White;1450 CHF;https://www.farfetch.com//ch/shopping/men/off-white-x-churchs-meteor-holes-leather-oxford-shoes-item-18578743.aspx?storeid=12999
Nike X Off-White;Dunk Low &quot;University Gold&quot; sneakers;570 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-off-white-dunk-low-university-gold-sneakers-item-14814295.aspx?storeid=11218
Jordan;Nike X Off-White;570 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-off-white-dunk-low-university-gold-sneakers-item-14814295.aspx?storeid=11218
Jordan;Air Jordan Flight Origin 4 &quot;Cool Grey&quot; sneakers;131 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-flight-origin-4-cool-grey-sneakers-item-21324233.aspx?storeid=11218
Jordan;Jordan;131 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-flight-origin-4-cool-grey-sneakers-item-21324233.aspx?storeid=11218
Jordan;Air Jordan 1 &quot;First Class Flight White&quot; sneakers;311 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-first-class-flight-white-sneakers-item-14591466.aspx?storeid=11218
Nike;Jordan;311 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-first-class-flight-white-sneakers-item-14591466.aspx?storeid=11218
Nike;Air Vapormax Plus &quot;Be True&quot; sneakers;362 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-vapormax-plus-be-true-sneakers-item-13157641.aspx?storeid=11218
adidas;Nike;362 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-vapormax-plus-be-true-sneakers-item-13157641.aspx?storeid=11218
adidas;x Arsham Future Runner 4D sneakers;1065 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-arsham-future-runner-4d-sneakers-item-14085948.aspx?storeid=11218
Nike;adidas;1065 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-arsham-future-runner-4d-sneakers-item-14085948.aspx?storeid=11218
Nike;Dunk Low &quot;Florida A&amp;M&quot; sneakers;367 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-florida-am-sneakers-item-19224070.aspx?storeid=14912
Nike;Nike;367 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-florida-am-sneakers-item-19224070.aspx?storeid=14912
Nike;Air Max 2090 EOI sneakers;91 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-2090-eoi-sneakers-item-17891998.aspx?storeid=14912
TOM FORD;Nike;91 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-2090-eoi-sneakers-item-17891998.aspx?storeid=14912
TOM FORD;logo-patch lace-up sneakers;695 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-logo-patch-lace-up-sneakers-item-19560806.aspx?storeid=13537
Dolce &amp; Gabbana;TOM FORD;695 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-logo-patch-lace-up-sneakers-item-19560806.aspx?storeid=13537
Dolce &amp; Gabbana;Sorrento mesh slip-on sneakers;448 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-sorrento-mesh-slip-on-sneakers-item-15745883.aspx?storeid=13098
Marni;Dolce &amp; Gabbana;448 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-sorrento-mesh-slip-on-sneakers-item-15745883.aspx?storeid=13098
Marni;logo-letter pebble-effect clog slippers;393 CHF;https://www.farfetch.com//ch/shopping/men/marni-logo-letter-pebble-effect-clog-slippers-item-17577962.aspx?storeid=10841
adidas Yeezy;Marni;393 CHF;https://www.farfetch.com//ch/shopping/men/marni-logo-letter-pebble-effect-clog-slippers-item-17577962.aspx?storeid=10841
adidas Yeezy;YEEZY Knit Runner &quot;Sulfur&quot; sneakers;300 CHF;https://www.farfetch.com//ch/shopping/men/adidas-yeezy-yeezy-knit-runner-sulfur-sneakers-item-17416109.aspx?storeid=11218
Ferragamo;adidas Yeezy;300 CHF;https://www.farfetch.com//ch/shopping/men/adidas-yeezy-yeezy-knit-runner-sulfur-sneakers-item-17416109.aspx?storeid=11218
Ferragamo;lace-up oxford shoes;815 CHF;https://www.farfetch.com//ch/shopping/men/ferragamo-lace-up-oxford-shoes-item-16438287.aspx?storeid=9866
adidas;Ferragamo;815 CHF;https://www.farfetch.com//ch/shopping/men/ferragamo-lace-up-oxford-shoes-item-16438287.aspx?storeid=9866
adidas;ZX8000 &quot;Kawasaki Ninja&quot; sneakers;81 CHF;https://www.farfetch.com//ch/shopping/men/adidas-zx8000-kawasaki-ninja-sneakers-item-20068352.aspx?storeid=11218
Nike;adidas;81 CHF;https://www.farfetch.com//ch/shopping/men/adidas-zx8000-kawasaki-ninja-sneakers-item-20068352.aspx?storeid=11218
Nike;Air Max 95 NRG &quot;Lakers - LeBron&quot; sneakers;304 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-95-nrg-lakers-lebron-sneakers-item-16798786.aspx?storeid=11218
New Balance;Nike;304 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-95-nrg-lakers-lebron-sneakers-item-16798786.aspx?storeid=11218
New Balance;574 &quot;Marblehead/Castlerock&quot; low-top sneakers;113 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-574-marbleheadcastlerock-low-top-sneakers-item-18637038.aspx?storeid=11218
Nike;New Balance;113 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-574-marbleheadcastlerock-low-top-sneakers-item-18637038.aspx?storeid=11218
Nike;Air Max Flyknit Racer &quot;Triple Black&quot; sneakers;91 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-flyknit-racer-triple-black-sneakers-item-20143244.aspx?storeid=11218
Nike;Nike;91 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-flyknit-racer-triple-black-sneakers-item-20143244.aspx?storeid=11218
Nike;Air Presto &quot;What The&quot; sneakers;114 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-presto-what-the-sneakers-item-17257771.aspx?storeid=14912
New Balance;Nike;114 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-presto-what-the-sneakers-item-17257771.aspx?storeid=14912
New Balance;327 panelled sneakers;181 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-327-panelled-sneakers-item-20473320.aspx?storeid=11218
Nike;New Balance;181 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-327-panelled-sneakers-item-20473320.aspx?storeid=11218
Nike;Air Max Plus NS GPX sneakers;158 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-plus-ns-gpx-sneakers-item-12562780.aspx?storeid=14912
PUMA;Nike;158 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-plus-ns-gpx-sneakers-item-12562780.aspx?storeid=14912
PUMA;Liga leather sneakers;176 CHF;https://www.farfetch.com//ch/shopping/men/puma-liga-leather-sneakers-item-20149993.aspx?storeid=11218
VEJA;PUMA;176 CHF;https://www.farfetch.com//ch/shopping/men/puma-liga-leather-sneakers-item-20149993.aspx?storeid=11218
VEJA;Fitz Roy low-top sneakers;240 CHF;https://www.farfetch.com//ch/shopping/men/veja-fitz-roy-low-top-sneakers-item-20965170.aspx?storeid=13537
BOSS;VEJA;240 CHF;https://www.farfetch.com//ch/shopping/men/veja-fitz-roy-low-top-sneakers-item-20965170.aspx?storeid=13537
BOSS;logo-print faux-leather sneakers;203 CHF;https://www.farfetch.com//ch/shopping/men/boss-logo-print-faux-leather-sneakers-item-20487189.aspx?storeid=11598
;BOSS;203 CHF;https://www.farfetch.com//ch/shopping/men/boss-logo-print-faux-leather-sneakers-item-20487189.aspx?storeid=11598
A BATHING APE®;patent-leather low-top sneakers;371 CHF;https://www.farfetch.com//ch/shopping/men/a-bathing-ape-patent-leather-low-top-sneakers-item-19104573.aspx?storeid=12667
adidas;A BATHING APE®;371 CHF;https://www.farfetch.com//ch/shopping/men/a-bathing-ape-patent-leather-low-top-sneakers-item-19104573.aspx?storeid=12667
adidas;Forum Premiere sneakers;82 CHF;https://www.farfetch.com//ch/shopping/men/adidas-forum-premiere-sneakers-item-18126591.aspx?storeid=9446
adidas;adidas;82 CHF;https://www.farfetch.com//ch/shopping/men/adidas-forum-premiere-sneakers-item-18126591.aspx?storeid=9446
adidas;x Jeremy Scott Forum-Wings 4.0 sneakers;196 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-jeremy-scott-forum-wings-40-sneakers-item-18995731.aspx?storeid=12795
TOM FORD;adidas;196 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-jeremy-scott-forum-wings-40-sneakers-item-18995731.aspx?storeid=12795
TOM FORD;panelled low-top sneakers;689 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-panelled-low-top-sneakers-item-20573304.aspx?storeid=11004
Versace Jeans Couture;TOM FORD;689 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-panelled-low-top-sneakers-item-20573304.aspx?storeid=11004
Versace Jeans Couture;Barocco print flip flops;77 CHF;https://www.farfetch.com//ch/shopping/men/versace-jeans-couture-barocco-print-flip-flops-item-19544628.aspx?storeid=10136
Versace;Versace Jeans Couture;77 CHF;https://www.farfetch.com//ch/shopping/men/versace-jeans-couture-barocco-print-flip-flops-item-19544628.aspx?storeid=10136
Versace;Solare 55mm leather ankle boots;940 CHF;https://www.farfetch.com//ch/shopping/men/versace-solare-55mm-leather-ankle-boots-item-20935028.aspx?storeid=10904
Ferragamo;Versace;940 CHF;https://www.farfetch.com//ch/shopping/men/versace-solare-55mm-leather-ankle-boots-item-20935028.aspx?storeid=10904
Ferragamo;Gancini-plaque suede loafers;715 CHF;https://www.farfetch.com//ch/shopping/men/ferragamo-gancini-plaque-suede-loafers-item-19758461.aspx?storeid=10222
Tricker&apos;s;Ferragamo;715 CHF;https://www.farfetch.com//ch/shopping/men/ferragamo-gancini-plaque-suede-loafers-item-19758461.aspx?storeid=10222
Tricker&apos;s;tassel-detail loafers;498 CHF;https://www.farfetch.com//ch/shopping/men/trickers-tassel-detail-loafers-item-17781306.aspx?storeid=9728
Marni;Tricker&apos;s;498 CHF;https://www.farfetch.com//ch/shopping/men/trickers-tassel-detail-loafers-item-17781306.aspx?storeid=9728
Marni;padded lace-up sneakers;785 CHF;https://www.farfetch.com//ch/shopping/men/marni-padded-lace-up-sneakers-item-20465945.aspx?storeid=9006
Birkenstock;Marni;785 CHF;https://www.farfetch.com//ch/shopping/men/marni-padded-lace-up-sneakers-item-20465945.aspx?storeid=9006
Birkenstock;Montery sandals;114 CHF;https://www.farfetch.com//ch/shopping/men/birkenstock-montery-sandals-item-12932544.aspx?storeid=9752
Santoni;Birkenstock;114 CHF;https://www.farfetch.com//ch/shopping/men/birkenstock-montery-sandals-item-12932544.aspx?storeid=9752
Santoni;slip-on suede loafers;495 CHF;https://www.farfetch.com//ch/shopping/men/santoni-slip-on-suede-loafers-item-17653207.aspx?storeid=13791
Dolce &amp; Gabbana;Santoni;495 CHF;https://www.farfetch.com//ch/shopping/men/santoni-slip-on-suede-loafers-item-17653207.aspx?storeid=13791
Dolce &amp; Gabbana;transparent cut-out sneakers;568 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-transparent-cut-out-sneakers-item-17403763.aspx?storeid=13098
adidas;Dolce &amp; Gabbana;568 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-transparent-cut-out-sneakers-item-17403763.aspx?storeid=13098
adidas;Ultraboost 21 &quot;Core Black/Core Black/Core Bla&quot; sneakers;92 CHF;https://www.farfetch.com//ch/shopping/men/adidas-ultraboost-21-core-blackcore-blackcore-bla-sneakers-item-16814030.aspx?storeid=14912
Timberland;adidas;92 CHF;https://www.farfetch.com//ch/shopping/men/adidas-ultraboost-21-core-blackcore-blackcore-bla-sneakers-item-16814030.aspx?storeid=14912
Timberland;Premium Helcor® ankle boots;222 CHF;https://www.farfetch.com//ch/shopping/men/timberland-premium-helcor-ankle-boots-item-22231213.aspx?storeid=12045
adidas Yeezy;Timberland;222 CHF;https://www.farfetch.com//ch/shopping/men/timberland-premium-helcor-ankle-boots-item-22231213.aspx?storeid=12045
adidas Yeezy;YEEZY Boost 350 V2 &quot;Ash Stone&quot; sneakers;356 CHF;https://www.farfetch.com//ch/shopping/men/adidas-yeezy-yeezy-boost-350-v2-ash-stone-sneakers-item-16302720.aspx?storeid=14912
Enterprise Japan;adidas Yeezy;356 CHF;https://www.farfetch.com//ch/shopping/men/adidas-yeezy-yeezy-boost-350-v2-ash-stone-sneakers-item-16302720.aspx?storeid=14912
Enterprise Japan;Rocket calf-leather sneakers;214 CHF;https://www.farfetch.com//ch/shopping/men/enterprise-japan-rocket-calf-leather-sneakers-item-19498031.aspx?storeid=11138
Guidi;Enterprise Japan;214 CHF;https://www.farfetch.com//ch/shopping/men/enterprise-japan-rocket-calf-leather-sneakers-item-19498031.aspx?storeid=11138
Guidi;front zip ankle boots;1444 CHF;https://www.farfetch.com//ch/shopping/men/guidi-front-zip-ankle-boots-item-11700579.aspx?storeid=13719
PUMA;Guidi;1444 CHF;https://www.farfetch.com//ch/shopping/men/guidi-front-zip-ankle-boots-item-11700579.aspx?storeid=13719
PUMA;RS-X &quot;HC&quot; sneakers;98 CHF;https://www.farfetch.com//ch/shopping/men/puma-rs-x-hc-sneakers-item-20073374.aspx?storeid=11218
Jordan;PUMA;98 CHF;https://www.farfetch.com//ch/shopping/men/puma-rs-x-hc-sneakers-item-20073374.aspx?storeid=11218
Jordan;Air Jordan 11 Retro &quot;Navy/Win Like &apos;82&quot; sneakers;524 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-11-retro-navywin-like-82-sneakers-item-12959902.aspx?storeid=11218
Nike;Jordan;524 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-11-retro-navywin-like-82-sneakers-item-12959902.aspx?storeid=11218
ASICS;Nike;277 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-undercover-react-element-87-green-mist-sneakers-item-13515707.aspx?storeid=11218
ASICS;Gel-Nimbus 9 &quot;White/Indigo Blue&quot; sneakers;162 CHF;https://www.farfetch.com//ch/shopping/men/asics-gel-nimbus-9-whiteindigo-blue-sneakers-item-21736151.aspx?storeid=12309
Armani Exchange;ASICS;162 CHF;https://www.farfetch.com//ch/shopping/men/asics-gel-nimbus-9-whiteindigo-blue-sneakers-item-21736151.aspx?storeid=12309
Armani Exchange;logo-print panelled sneakers;144 CHF;https://www.farfetch.com//ch/shopping/men/armani-exchange-logo-print-panelled-sneakers-item-20660138.aspx?storeid=12426
New Balance;Armani Exchange;144 CHF;https://www.farfetch.com//ch/shopping/men/armani-exchange-logo-print-panelled-sneakers-item-20660138.aspx?storeid=12426
New Balance;990 &quot;Pale Yellow/Forest Green&quot; sneakers;263 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-990-pale-yellowforest-green-sneakers-item-21344800.aspx?storeid=10853
Jordan;New Balance;263 CHF;https://www.farfetch.com//ch/shopping/men/new-balance-990-pale-yellowforest-green-sneakers-item-21344800.aspx?storeid=10853
Jordan;Air Jordan 12 Retro &quot;Indigo&quot; sneakers;203 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-12-retro-indigo-sneakers-item-15790343.aspx?storeid=11218
Nike;Jordan;203 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-12-retro-indigo-sneakers-item-15790343.aspx?storeid=11218
Nike;Air Max 95 &quot;Black/University Blue&quot; sneakers;260 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-95-blackuniversity-blue-sneakers-item-20892285.aspx?storeid=11218
Nike;Nike;260 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-95-blackuniversity-blue-sneakers-item-20892285.aspx?storeid=11218
Nike;Blazer Mid &apos;77 &quot;Tan/Blue&quot; sneakers;57 CHF;https://www.farfetch.com//ch/shopping/men/nike-blazer-mid-77-tanblue-sneakers-item-20625024.aspx?storeid=11218
Nike X Off-White;Nike;57 CHF;https://www.farfetch.com//ch/shopping/men/nike-blazer-mid-77-tanblue-sneakers-item-20625024.aspx?storeid=11218
Nike X Off-White;Dunk Low &quot;Lot 05&quot; sneakers;778 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-off-white-dunk-low-lot-05-sneakers-item-17300664.aspx?storeid=14912
Osklen;Nike X Off-White;778 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-off-white-dunk-low-lot-05-sneakers-item-17300664.aspx?storeid=14912
Osklen;ARPX side-stripe sneakers;292 CHF;https://www.farfetch.com//ch/shopping/men/osklen-arpx-side-stripe-sneakers-item-21040923.aspx?storeid=9682
Nike;Osklen;292 CHF;https://www.farfetch.com//ch/shopping/men/osklen-arpx-side-stripe-sneakers-item-21040923.aspx?storeid=9682
Nike;x sacai x Kaws Blazer Low &quot;Reed&quot; sneakers;131 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-sacai-x-kaws-blazer-low-reed-sneakers-item-17845225.aspx?storeid=11218
Nike;Nike;131 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-sacai-x-kaws-blazer-low-reed-sneakers-item-17845225.aspx?storeid=11218
Nike;Dunk Low SE &quot;Lottery Pack - Grey&quot; sneakers;260 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-se-lottery-pack-grey-sneakers-item-19070645.aspx?storeid=11218
Y-3;Nike;260 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-se-lottery-pack-grey-sneakers-item-19070645.aspx?storeid=11218
Y-3;Makura chunky sneakers;228 CHF;https://www.farfetch.com//ch/shopping/men/y-3-makura-chunky-sneakers-item-19781700.aspx?storeid=9144
Jordan;Y-3;228 CHF;https://www.farfetch.com//ch/shopping/men/y-3-makura-chunky-sneakers-item-19781700.aspx?storeid=9144
Jordan;Air Jordan 3 Retro &quot;International Flight&quot; sneakers;473 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-3-retro-international-flight-sneakers-item-13555710.aspx?storeid=11218
Saint Laurent;Jordan;473 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-3-retro-international-flight-sneakers-item-13555710.aspx?storeid=11218
Saint Laurent;Signa low-top sneakers ;640 CHF;https://www.farfetch.com//ch/shopping/men/saint-laurent-signa-low-top-sneakers-item-17556421.aspx?storeid=13539
Nike;Saint Laurent;640 CHF;https://www.farfetch.com//ch/shopping/men/saint-laurent-signa-low-top-sneakers-item-17556421.aspx?storeid=13539
Nike;Zoom LeBron NXXT Gen &quot;Wolf Grey&quot; sneakers;158 CHF;https://www.farfetch.com//ch/shopping/men/nike-zoom-lebron-nxxt-gen-wolf-grey-sneakers-item-20673962.aspx?storeid=11218
Nike;Nike;158 CHF;https://www.farfetch.com//ch/shopping/men/nike-zoom-lebron-nxxt-gen-wolf-grey-sneakers-item-20673962.aspx?storeid=11218
Nike;x Cav Empt Air Max 95 sneakers;131 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-cav-empt-air-max-95-sneakers-item-13678151.aspx?storeid=11218
Nike;Nike;131 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-cav-empt-air-max-95-sneakers-item-13678151.aspx?storeid=11218
Nike;Dunk Low &quot;N7&quot; sneakers ;283 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-n7-sneakers-item-20739052.aspx?storeid=11218
Nike;Nike;283 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-low-n7-sneakers-item-20739052.aspx?storeid=11218
Nike;KD3 &quot;Easy Money&quot; sneakers;142 CHF;https://www.farfetch.com//ch/shopping/men/nike-kd3-easy-money-sneakers-item-21015159.aspx?storeid=11218
Jordan;Nike;142 CHF;https://www.farfetch.com//ch/shopping/men/nike-kd3-easy-money-sneakers-item-21015159.aspx?storeid=11218
Jordan;Air Jordan 9 &quot;White/Red/Black&quot; sneakers;439 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-9-whiteredblack-sneakers-item-14629338.aspx?storeid=11218
Nike;Jordan;439 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-9-whiteredblack-sneakers-item-14629338.aspx?storeid=11218
Nike;Air Max IVO sneakers;148 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-ivo-sneakers-item-18482140.aspx?storeid=11218
Jordan;Nike;148 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-ivo-sneakers-item-18482140.aspx?storeid=11218
Jordan;Air Jordan 3 Retro &quot;Desert Elephant&quot; sneakers;182 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-3-retro-desert-elephant-sneakers-item-17767834.aspx?storeid=11218
adidas;Jordan;182 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-3-retro-desert-elephant-sneakers-item-17767834.aspx?storeid=11218
adidas;x Sean Wotherspoon ZX 8000 &quot;Super Earth&quot; sneakers;204 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-sean-wotherspoon-zx-8000-super-earth-sneakers-item-16758552.aspx?storeid=11218
Palm Angels;adidas;204 CHF;https://www.farfetch.com//ch/shopping/men/adidas-x-sean-wotherspoon-zx-8000-super-earth-sneakers-item-16758552.aspx?storeid=11218
Palm Angels;VT PALM ANGELS UNIVERSITY ORI;430 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-vt-palm-angels-university-ori-item-19342487.aspx?storeid=12592
Jordan;Palm Angels;430 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-vt-palm-angels-university-ori-item-19342487.aspx?storeid=12592
Jordan;Air Jordan 1 CMFT &quot;Black/Grey&quot; sneakers;181 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-cmft-blackgrey-sneakers-item-19389297.aspx?storeid=14912
Balenciaga;Jordan;181 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-cmft-blackgrey-sneakers-item-19389297.aspx?storeid=14912
Balenciaga;Speed 2.0 sock-style sneakers;925 CHF;https://www.farfetch.com//ch/shopping/men/balenciaga-speed-20-sock-style-sneakers-item-17731692.aspx?storeid=14391
Prada;Balenciaga;925 CHF;https://www.farfetch.com//ch/shopping/men/balenciaga-speed-20-sock-style-sneakers-item-17731692.aspx?storeid=14391
Prada;leather Derby shoes;854 CHF;https://www.farfetch.com//ch/shopping/men/prada-leather-derby-shoes-item-18211774.aspx?storeid=11245
Jordan;Prada;854 CHF;https://www.farfetch.com//ch/shopping/men/prada-leather-derby-shoes-item-18211774.aspx?storeid=11245
Jordan;Air Jordan 11 Retro Low sneakers;627 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-11-retro-low-sneakers-item-13158192.aspx?storeid=11218
Jordan;Jordan;627 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-11-retro-low-sneakers-item-13158192.aspx?storeid=11218
Jordan;Air Jordan 4 Retro &quot;NCAAPE - UNC&quot; sneakers;7082 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-4-retro-ncaape-unc-sneakers-item-17859856.aspx?storeid=11218
Off-White;Jordan;7082 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-4-retro-ncaape-unc-sneakers-item-17859856.aspx?storeid=11218
Off-White;Arrows-motif lace-up sneakers;581 CHF;https://www.farfetch.com//ch/shopping/men/off-white-arrows-motif-lace-up-sneakers-item-18784408.aspx?storeid=12999
Off-White;Off-White;581 CHF;https://www.farfetch.com//ch/shopping/men/off-white-arrows-motif-lace-up-sneakers-item-18784408.aspx?storeid=12999
Off-White;Sponge mid-top sneakers;572 CHF;https://www.farfetch.com//ch/shopping/men/off-white-sponge-mid-top-sneakers-item-17595033.aspx?storeid=12638
Rick Owens DRKSHDW;Off-White;572 CHF;https://www.farfetch.com//ch/shopping/men/off-white-sponge-mid-top-sneakers-item-17595033.aspx?storeid=12638
Rick Owens DRKSHDW;panelled low-top sneakers;520 CHF;https://www.farfetch.com//ch/shopping/men/rick-owens-drkshdw-panelled-low-top-sneakers-item-21243193.aspx?storeid=9921
Diadora;Rick Owens DRKSHDW;520 CHF;https://www.farfetch.com//ch/shopping/men/rick-owens-drkshdw-panelled-low-top-sneakers-item-21243193.aspx?storeid=9921
Diadora;B. Elite low-top sneakers;184 CHF;https://www.farfetch.com//ch/shopping/men/diadora-b-elite-low-top-sneakers-item-15273485.aspx?storeid=14314
Jordan;Diadora;184 CHF;https://www.farfetch.com//ch/shopping/men/diadora-b-elite-low-top-sneakers-item-15273485.aspx?storeid=14314
Jordan;Air Jordan 1 High &quot;Lucky Green&quot; sneakers;203 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-high-lucky-green-sneakers-item-19418465.aspx?storeid=14912
Nike;Jordan;203 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-high-lucky-green-sneakers-item-19418465.aspx?storeid=14912
Nike;x Travis Scott Air Trainer 1 SP &quot;Grey Haze&quot; sneakers;124 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-travis-scott-air-trainer-1-sp-grey-haze-sneakers-item-18495706.aspx?storeid=14912
Converse;Nike;124 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-travis-scott-air-trainer-1-sp-grey-haze-sneakers-item-18495706.aspx?storeid=14912
Converse;Run Star Motion Hi &quot;Be True&quot; sneakers;226 CHF;https://www.farfetch.com//ch/shopping/men/converse-run-star-motion-hi-be-true-sneakers-item-20849981.aspx?storeid=11218
Nike;Converse;226 CHF;https://www.farfetch.com//ch/shopping/men/converse-run-star-motion-hi-be-true-sneakers-item-20849981.aspx?storeid=11218
Nike;SB Dunk Low &quot;What The P-Rod&quot; sneakers;446 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-dunk-low-what-the-p-rod-sneakers-item-16860816.aspx?storeid=14912
adidas;Nike;446 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-dunk-low-what-the-p-rod-sneakers-item-16860816.aspx?storeid=14912
adidas;Response Cl panelled sneakers;129 CHF;https://www.farfetch.com//ch/shopping/men/adidas-response-cl-panelled-sneakers-item-21490211.aspx?storeid=9462
Mizuno;adidas;129 CHF;https://www.farfetch.com//ch/shopping/men/adidas-response-cl-panelled-sneakers-item-21490211.aspx?storeid=9462
Mizuno;Wave Sky 7 spray-paint effect sneakers;195 CHF;https://www.farfetch.com//ch/shopping/men/mizuno-wave-sky-7-spray-paint-effect-sneakers-item-21685721.aspx?storeid=9808
Jordan;Mizuno;195 CHF;https://www.farfetch.com//ch/shopping/men/mizuno-wave-sky-7-spray-paint-effect-sneakers-item-21685721.aspx?storeid=9808
Jordan;Air Jordan 6 Retro &quot;All Star Game/Chameleon&quot; sneakers;546 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-6-retro-all-star-gamechameleon-sneakers-item-14244023.aspx?storeid=11218
Bally;Jordan;546 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-6-retro-all-star-gamechameleon-sneakers-item-14244023.aspx?storeid=11218
