Jordan;Jordan 12 Retro;Jordan 12 Retro Cherry (2023);28.10.2023;179 CHF;https://stockx.com/air-jordan-12-retro-cherry-2023
UGG;UGG Tasman II Slipper;UGG Tasman II Slipper Black (Kids);01.01.2021;81 CHF;https://stockx.com/ugg-tasman-ii-slipper-black-kids
Jordan;Jordan 4 Retro;Jordan 4 Retro Frozen Moments (Women's);26.08.2023;238 CHF;https://stockx.com/air-jordan-4-retro-frozen-moments-womens
Nike;Nike NOCTA Glide;Nike NOCTA Glide Drake White Chrome;27.10.2023;126 CHF;https://stockx.com/nike-nocta-glide-drake-white-chrome
Jordan;Jordan 3 Retro;Jordan 3 Retro Fear Pack (2023);25.11.2023;144 CHF;https://stockx.com/air-jordan-3-retro-fear-2023
Nike;Nike Dunk Low;Nike Dunk Low Medium Olive (Women's);09.09.2022;89 CHF;https://stockx.com/nike-dunk-low-medium-olive-w
UGG;UGG Tazz Slipper;UGG Tazz Slipper Heritage Braid Natural (Women's);30.09.2023;176 CHF;https://stockx.com/ugg-tazz-slipper-heritage-braid-natural-womens
Jordan;Jordan 1 Mid;Jordan 1 Mid Panda (Women's);20.06.2023;86 CHF;https://stockx.com/air-jordan-1-mid-panda-womens
UGG;UGG Tazz Slipper;UGG Tazz Slipper Mustard Seed (Women's);01.09.2023;167 CHF;https://stockx.com/ugg-tazz-slipper-mustard-seed-womens
Nike;Nike Dunk Low;Nike Dunk Low Championship Court Purple;05.05.2022;70 CHF;https://stockx.com/nike-dunk-low-championship-court-purple
Jordan;Jordan 5 Retro;Jordan 5 Retro A Ma Maniére Dawn (Women's);17.11.2023;177 CHF;https://stockx.com/air-jordan-5-retro-a-ma-maniere-diffused-blue-womens
Nike;Nike Dunk Low;Nike Dunk Low Tweed Midnight Navy Corduroy;08.11.2023;107 CHF;https://stockx.com/nike-dunk-low-tweed-midnight-navy-corduroy
Nike;Nike SB Dunk Low;Nike SB Dunk Low TIGHTBOOTH;14.11.2023;145 CHF;https://stockx.com/nike-sb-dunk-low-tightbooth
Nike;Nike SB Dunk Low;Nike SB Dunk Low April Skateboards;27.11.2023;202 CHF;https://stockx.com/nike-sb-dunk-low-april-skateboards
Nike;Nike Dunk Low;Nike Dunk Low Next Nature White Light Orewood Brown (Women's);22.01.2022;97 CHF;https://stockx.com/nike-dunk-low-next-nature-white-light-orewood-brown-w
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Palomino;02.09.2023;127 CHF;https://stockx.com/air-jordan-1-retro-high-og-palomino
New Balance;New Balance 9060;New Balance 9060 Rain Cloud Grey;02.09.2022;105 CHF;https://stockx.com/new-balance-9060-rain-cloud-grey
Crocs;Crocs Classic Clog;Crocs Classic Clog DreamWorks Shrek;13.09.2023;86 CHF;https://stockx.com/crocs-classic-clog-dreamworks-shrek
Nike;Nike Air Force 1 Low;Nike Air Force 1 Low Supreme White;05.03.2020;124 CHF;https://stockx.com/nike-air-force-1-low-supreme-box-logo-white
Jordan;Jordan 3 Retro;Jordan 3 Retro White Cement Reimagined;11.03.2023;158 CHF;https://stockx.com/air-jordan-3-retro-white-cement-reimagined
UGG;UGG Tazz Slipper;UGG Tazz Slipper Chestnut (Kids);25.01.2023;109 CHF;https://stockx.com/ugg-tazz-slipper-chestnut-kids
Nike;Nike SB Dunk Low Pro;Nike SB Dunk Low Pro White Gum;01.03.2023;109 CHF;https://stockx.com/nike-sb-dunk-low-pro-white-gum
adidas;adidas Yeezy Slide;adidas Yeezy Slide Azure;31.05.2023;90 CHF;https://stockx.com/adidas-yeezy-slide-azure
Nike;Nike Air Force 1 Low;Nike Air Force 1 Low Drake NOCTA Certified Lover Boy;08.12.2022;111 CHF;https://stockx.com/nike-air-force-1-low-drake-certified-lover-boy
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Chicago Lost and Found;19.11.2022;259 CHF;https://stockx.com/air-jordan-1-retro-high-og-chicago-reimagined-lost-and-found
Jordan;Jordan 1 Mid;Jordan 1 Mid University Blue Black;14.07.2023;71 CHF;https://stockx.com/air-jordan-1-mid-university-blue-black
Nike;Nike Dunk Low;Nike Dunk Low Athletic Department University Blue;25.07.2023;102 CHF;https://stockx.com/nike-dunk-low-athletic-department-light-smoke-grey-university-blue
Jordan;Jordan 5 Retro;Jordan 5 Retro A Ma Maniére Dusk;24.11.2023;320 CHF;https://stockx.com/air-jordan-5-retro-sp-a-ma-maniere-black
Birkenstock;Birkenstock Boston Soft Footbed;Birkenstock Boston Soft Footbed Suede Taupe;31.08.2021;130 CHF;https://stockx.com/birkenstock-boston-soft-footbed-suede-taupe
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Washed Black;10.06.2023;127 CHF;https://stockx.com/air-jordan-1-retro-high-og-washed-black
Jordan;Jordan 11 Retro;Jordan 11 Retro Neapolitan (Women's);11.11.2023;139 CHF;https://stockx.com/air-jordan-11-retro-neapolitan-womens
Nike;Nike Air Force 1 Low;Nike Air Force 1 Low Supreme Black;05.03.2020;137 CHF;https://stockx.com/nike-air-force-1-low-supreme-box-logo-black
Jordan;Jordan 11 Retro;Jordan 11 Retro Cherry (2022);10.12.2022;200 CHF;https://stockx.com/air-jordan-11-retro-cherry-2022
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Satin Bred (Women's);18.10.2023;90 CHF;https://stockx.com/air-jordan-1-retro-high-og-satin-bred
New Balance;New Balance 9060;New Balance 9060 Black Castlerock Grey;02.09.2022;133 CHF;https://stockx.com/new-balance-9060-black-castlerock-grey
Nike;Nike Dunk Low Premium;Nike Dunk Low Premium Light Orewood Brown;30.08.2023;83 CHF;https://stockx.com/nike-dunk-low-premium-light-orewood-brown
adidas;adidas Campus 00s;adidas Campus 00s Crystal White Core Black (Women's);06.03.2023;94 CHF;https://stockx.com/adidas-campus-00s-crystal-white-core-black
adidas;adidas Response CL;adidas Response CL Bad Bunny Paso Fino;28.10.2023;111 CHF;https://stockx.com/adidas-response-cl-bad-bunny-paso-fino
Nike;Nike Dunk Low;Nike Dunk Low Team Gold;14.03.2023;66 CHF;https://stockx.com/nike-dunk-low-team-gold
Nike;Nike Dunk Low;Nike Dunk Low Chicago Split;14.07.2023;93 CHF;https://stockx.com/nike-dunk-low-chicago-split
adidas;adidas Gazelle Bold;adidas Gazelle Bold Magic Beige Collegiate Green (Women's);26.07.2023;83 CHF;https://stockx.com/adidas-gazelle-bold-magic-beige-collegiate-green-womens
Nike;Nike Dunk Low;Nike Dunk Low Industrial Blue Sashiko;09.03.2023;90 CHF;https://stockx.com/nike-dunk-low-industrial-blue-sashiko
Nike;Nike Dunk Low;Nike Dunk Low Midnight Navy University Blue;17.07.2023;79 CHF;https://stockx.com/nike-dunk-low-midnight-navy-university-blue
adidas;adidas Forum Low;adidas Forum Low The Simpsons Living Room;11.11.2023;115 CHF;https://stockx.com/adidas-forum-low-the-simpsons-living-room
Jordan;Jordan 4 Retro;Jordan 4 Retro Midnight Navy;29.10.2022;262 CHF;https://stockx.com/air-jordan-4-retro-white-midnight-navy
adidas;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR MX Cinder;31.05.2023;108 CHF;https://stockx.com/adidas-yeezy-foam-rnnr-mx-brown-blue
Jordan;Jordan 3 Retro;Jordan 3 Retro Palomino;29.07.2023;182 CHF;https://stockx.com/air-jordan-3-retro-palomino
New Balance;New Balance 550;New Balance 550 Cream Black;05.03.2022;67 CHF;https://stockx.com/new-balance-550-cream-black
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Lucky Green;15.04.2023;121 CHF;https://stockx.com/air-jordan-1-retro-high-og-lucky-green
