Jordan;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Onyx;2022-06-08;185 CHF;https://stockx.com/adidas-yeezy-foam-rnnr-onyx
New Balance;Jordan 4 Retro SE;Jordan 4 Retro SE Black Canvas;2022-10-05;320 CHF;https://stockx.com/air-jordan-4-retro-se-black-canvas
Jordan;New Balance 550;New Balance 550 White Black;2021-12-01;68 CHF;https://stockx.com/new-balance-550-white-black
Converse;Jordan 1 Mid;Jordan 1 Mid Aquatone;2022-03-01;68 CHF;https://stockx.com/air-jordan-1-mid-aquatone
UGG;Converse Chuck Taylor All Star 70 Hi;Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Black;2019-03-30;94 CHF;https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-black
Jordan;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Grey (Women's);2020-01-01;111 CHF;https://stockx.com/ugg-classic-ultra-mini-boot-grey-w
Jordan;Jordan 6 Retro;Jordan 6 Retro Toro Bravo;2023-05-24;144 CHF;https://stockx.com/air-jordan-6-retro-toro-bravo
Jordan;Jordan 1 Retro Low OG SP;Jordan 1 Retro Low OG SP Travis Scott Olive (Women's);2023-04-26;404 CHF;https://stockx.com/air-jordan-1-retro-low-og-sp-travis-scott-olive-w
UGG;Jordan 1 Retro Low OG EX;Jordan 1 Retro Low OG EX Coconut Milk;2023-05-25;93 CHF;https://stockx.com/air-jordan-1-retro-low-og-ex-coconut-milk
Jordan;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Antilope (Women's);2021-11-01;119 CHF;https://stockx.com/ugg-classic-ultra-mini-antilope-w
Nike;Jordan 5 Retro;Jordan 5 Retro UNC University Blue;2023-03-04;195 CHF;https://stockx.com/air-jordan-5-retro-unc-university-blue
Nike;Nike Air Force 1 Low '07;Nike Air Force 1 Low '07 Black;2021-07-05;93 CHF;https://stockx.com/nike-air-force-1-07-black-black
Nike;Nike Dunk Low;Nike Dunk Low Reverse Panda;2022-06-15;62 CHF;https://stockx.com/nike-dunk-low-reverse-panda
Nike;Nike Dunk Low;Nike Dunk Low Celtics;2023-06-13;85 CHF;https://stockx.com/nike-dunk-low-celtics
Jordan;Nike Dunk Low;Nike Dunk Low Next Nature Beige Sail (Women's);2023-08-30;79 CHF;https://stockx.com/nike-dunk-low-next-nature-hemp-sail-womens
Jordan;Jordan 4 Retro SE;Jordan 4 Retro SE Craft Medium Olive (GS);2023-11-18;131 CHF;https://stockx.com/air-jordan-4-retro-se-craft-medium-olive-gs
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG Taxi;2022-09-24;117 CHF;https://stockx.com/air-jordan-1-retro-high-og-yellow-toe
Nike;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Desert Sand;2022-06-11;130 CHF;https://stockx.com/adidas-yeezy-foam-rnr-desert-sand
Jordan;Nike KD 3;Nike KD 3 Aunt Pearl;2023-10-15;141 CHF;https://stockx.com/nike-kd-3-aunt-pearl
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG True Blue;2023-01-14;119 CHF;https://stockx.com/air-jordan-1-retro-high-og-true-blue
Nike;adidas Handball Spezial;adidas Handball Spezial Navy Gum;2020-08-26;70 CHF;https://stockx.com/adidas-handball-spezial-navy-gum
Jordan;Nike Dunk Low;Nike Dunk Low Red Panda;2023-10-27;113 CHF;https://stockx.com/nike-dunk-low-red-panda
Nike;Jordan 1 Mid SE;Jordan 1 Mid SE Craft White Cement Grey Black;2023-08-29;97 CHF;https://stockx.com/air-jordan-1-mid-se-craft-white-cement-grey-black
Nike;Nike ACG Mountain Fly 2 Low;Nike ACG Mountain Fly 2 Low Doernbecher Garrett;2023-12-02;189 CHF;https://stockx.com/nike-acg-mountain-fly-2-low-doernbecher-garrett
adidas;Nike Air Force 1 Low '07;Nike Air Force 1 Low '07 White (Women's);2021-01-16;72 CHF;https://stockx.com/nike-air-force-1-low-white-2018-w
Jordan;New Balance 1906D;New Balance 1906D Protection Pack Black Leather;2023-07-22;123 CHF;https://stockx.com/new-balance-1906d-protection-pack-black-leather
Jordan;Jordan 1 Low SE;Jordan 1 Low SE Craft Inside Out Cement Grey;2023-08-31;87 CHF;https://stockx.com/air-jordan-1-low-se-craft-inside-out-cement-grey
Jordan;Jordan 1 Low SE Craft;Jordan 1 Low SE Craft Inside Out Tech Grey;2023-04-14;111 CHF;https://stockx.com/air-jordan-1-low-se-craft-tech-grey
Nike;Jordan 5 Retro;Jordan 5 Retro Burgundy (2023);2023-08-29;142 CHF;https://stockx.com/air-jordan-5-retro-burgundy-2023
Jordan;Nike Dunk Low;Nike Dunk Low Triple Pink (PS);2022-09-13;72 CHF;https://stockx.com/nike-dunk-low-triple-pink-ps
adidas;Jordan 1 Low 85;Jordan 1 Low 85 Neutral Grey;2023-10-25;112 CHF;https://stockx.com/air-jordan-1-low-85-neutral-grey
Mihara Yasuhiro;adidas Campus Light;adidas Campus Light Bad Bunny Chalky Brown;2023-07-29;105 CHF;https://stockx.com/adidas-campus-light-bad-bunny-brown
Nike;Maison Mihara Yasuhiro Hank OG Sole Canvas Low;Maison Mihara Yasuhiro Hank OG Sole Canvas Low Black;2022-06-01;238 CHF;https://stockx.com/mihara-yasuhiro-hank-og-sole-canvas-low-black
ASICS;Nike Zoom Vomero 5;Nike Zoom Vomero 5 Photon Dust Metallic Silver (Women's);2023-03-01;146 CHF;https://stockx.com/nike-zoom-vomero-5-photon-dust-metallic-silver-w
adidas;ASICS Gel-1130;ASICS Gel-1130 White Midnight (Women's);2023-03-15;77 CHF;https://stockx.com/asics-gel-1130-white-midnight-w
Nike;adidas Campus 00s;adidas Campus 00s Pink Fusion (Women's);2023-05-01;107 CHF;https://stockx.com/adidas-campus-00s-pink-fusion-womens
Nike;Nike Dunk Low Retro PRM;Nike Dunk Low Retro PRM Valentine's Day (2023);2023-02-07;95 CHF;https://stockx.com/nike-dunk-low-valentines-day-2023
Jordan;Nike SB Dunk Low Pro;Nike SB Dunk Low Pro Black Gum;2023-03-01;100 CHF;https://stockx.com/nike-sb-dunk-low-pro-black-gum
adidas;Jordan 4 Retro;Jordan 4 Retro Midnight Navy (GS);2022-10-29;182 CHF;https://stockx.com/air-jordan-4-retro-midnight-navy-gs
Jordan;adidas Campus 00s;adidas Campus 00s Black White Gum (Kids);2023-02-17;94 CHF;https://stockx.com/adidas-campus-00s-black-white-gum-gs
adidas;Jordan 1 Retro Low OG SP;Jordan 1 Retro Low OG SP Travis Scott Black Phantom;2022-12-15;457 CHF;https://stockx.com/air-jordan-1-retro-low-og-sp-travis-scott-black-phantom
Jordan;adidas Yeezy Slide;adidas Yeezy Slide Flax;2022-08-22;80 CHF;https://stockx.com/adidas-yeezy-slide-flax
Jordan;Jordan 4 Retro;Jordan 4 Retro A Ma Maniére Violet Ore;2022-11-23;215 CHF;https://stockx.com/air-jordan-4-retro-a-ma-maniere-violet-ore
New Balance;Jordan 3 Retro;Jordan 3 Retro Fire Red (2022);2022-09-10;203 CHF;https://stockx.com/air-jordan-3-retro-fire-red-2022
Nike;New Balance 9060;New Balance 9060 Sea Salt;2022-07-19;102 CHF;https://stockx.com/new-balance-9060-sea-salt
Nike;Nike Dunk Low;Nike Dunk Low Light Silver Corduroy (Women's);2023-08-22;106 CHF;https://stockx.com/nike-dunk-low-light-silver-corduroy-womens
Nike;Nike P-6000;Nike P-6000 Flat Pewter;2023-09-25;85 CHF;https://stockx.com/nike-p-6000-flat-pewter
New Balance;Nike Air Max Plus;Nike Air Max Plus 25th Anniversary;2023-11-09;159 CHF;https://stockx.com/nike-air-max-plus-25th-anniversary
Nike;New Balance 2002R;New Balance 2002R Protection Pack Black Grey;2023-03-03;130 CHF;https://stockx.com/new-balance-2002r-protection-pack-black-grey
Nike;Nike Air Max 95 Essential;Nike Air Max 95 Essential Triple Black (2020/2023);2020-01-01;108 CHF;https://stockx.com/nike-air-max-95-triple-black-2020
New Balance;Nike Dunk Low;Nike Dunk Low Active Fuchsia (GS);2023-03-01;103 CHF;https://stockx.com/nike-dunk-low-active-fuchsia-gs
adidas;New Balance 550;New Balance 550 Vintage Teal;2023-06-21;76 CHF;https://stockx.com/new-balance-550-vintage-teal
Jordan;adidas Yeezy Boost 350;adidas Yeezy Boost 350 Pirate Black (2023);2023-06-01;169 CHF;https://stockx.com/adidas-yeezy-boost-350-pirate-black-2022-2023
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG Spider-Man Across the Spider-Verse (GS);2023-05-20;122 CHF;https://stockx.com/air-jordan-1-high-og-spider-man-across-the-spider-verse-gs
Jordan;adidas Yeezy 700 V3;adidas Yeezy 700 V3 Copper Fade;2021-12-10;113 CHF;https://stockx.com/adidas-yeezy-700-v3-copper-fade
Nike;Jordan 1 Low SE;Jordan 1 Low SE Concord;2023-01-17;146 CHF;https://stockx.com/air-jordan-1-low-se-concord
adidas;Nike Air VaporMax 2021 FK;Nike Air VaporMax 2021 FK White Black Metallic Silver;2021-06-24;84 CHF;https://stockx.com/nike-air-vapormax-2021-fk-white-black-metallic-silver
Nike;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Granite;2023-08-28;185 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-granite
adidas;Nike SB Dunk Low;Nike SB Dunk Low Wheat (2021/2023);2021-02-06;114 CHF;https://stockx.com/nike-sb-dunk-low-wheat-2020
Nike;adidas Response CL;adidas Response CL Bad Bunny Triple Black;2023-06-24;98 CHF;https://stockx.com/adidas-response-cl-bad-bunny-triple-black
New Balance;Nike Dunk Low Retro QS;Nike Dunk Low Retro QS Argon (2022);2022-09-23;100 CHF;https://stockx.com/nike-dunk-low-retro-qs-flash-white-argon-blue-flash
Nike;New Balance 9060;New Balance 9060 Quartz Grey;2023-05-01;147 CHF;https://stockx.com/new-balance-9060-quartz-grey-team-cream-sea-salt
adidas;Nike Dunk Low;Nike Dunk Low White Grey Navy Aqua Mini Swoosh;2023-05-01;95 CHF;https://stockx.com/nike-dunk-low-white-grey-navy-aqua-mini-swoosh
Jordan;adidas Samba OG;adidas Samba OG Black White Gum;2018-06-01;73 CHF;https://stockx.com/adidas-samba-black-white-gum
New Balance;Jordan 5 Retro;Jordan 5 Retro DJ Khaled We The Best Crimson Bliss;2022-11-28;122 CHF;https://stockx.com/air-jordan-5-retro-dj-khaled-we-the-best-crimson-bliss
adidas;Crocs Pollex Clog;Crocs Pollex Clog by Salehe Bembury Sasquatch;2022-11-10;107 CHF;https://stockx.com/crocs-pollex-clog-by-salehe-bembury-sasquatch
Jordan;adidas Yeezy 500;adidas Yeezy 500 Utility Black;2018-07-07;231 CHF;https://stockx.com/adidas-yeezy-500-utility-black
Nike;Jordan 1 Low;Jordan 1 Low Lucky Green;2023-05-01;70 CHF;https://stockx.com/air-jordan-1-low-lucky-green
UGG;Nike SB Dunk Low Pro ISO;Nike SB Dunk Low Pro ISO Orange Label Court Purple;2023-08-23;143 CHF;https://stockx.com/nike-sb-dunk-low-pro-iso-orange-label-court-purple
Nike;UGG Tasman Slipper;UGG Tasman Slipper Burnt Olive (Women's);2021-11-01;124 CHF;https://stockx.com/ugg-tasman-slipper-burnt-olive-w
Jordan;Nike Ja 1;Nike Ja 1 Day One Soft Pink;2023-10-13;152 CHF;https://stockx.com/nike-ja-1-day-one-soft-pink
Nike;Jordan 1 Retro High OG;Jordan 1 Retro High OG White Cement;2023-05-06;100 CHF;https://stockx.com/air-jordan-1-retro-high-og-white-cement
Nike;Nike Air Force 1 Low SP;Nike Air Force 1 Low SP Supreme Wheat;2021-11-05;143 CHF;https://stockx.com/nike-air-force-1-low-supreme-flax
UGG;Nike Dunk Low;Nike Dunk Low Pink Corduroy (Women's);2023-08-08;124 CHF;https://stockx.com/nike-dunk-low-pink-corduroy-womens
Jordan;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Smoke Plume (Women's);--;147 CHF;https://stockx.com/ugg-classic-ultra-mini-boot-smoke-plume-womens
Nike;Jordan 3 Retro;Jordan 3 Retro White Cement Reimagined (GS);2023-03-11;124 CHF;https://stockx.com/air-jordan-3-retro-white-cement-reimagined-gs
Nike;Nike Dunk Low;Nike Dunk Low Needlework Sail Aura (Women's);2023-03-18;104 CHF;https://stockx.com/nike-dunk-low-needlework-sail-aura-w
Jordan;Nike Dunk High;Nike Dunk High Aluminum (Women's);2021-09-30;83 CHF;https://stockx.com/nike-dunk-high-aluminum-w
UGG;Jordan 6 Retro;Jordan 6 Retro Aqua;2023-10-07;151 CHF;https://stockx.com/air-jordan-6-retro-aqua
adidas;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Black (Women's);2020-01-01;124 CHF;https://stockx.com/ugg-classic-ultra-mini-black-w
Jordan;adidas Samba Pony;adidas Samba Nylon Wales Bonner Dark Brown;2023-11-08;219 CHF;https://stockx.com/adidas-samba-pony-wales-bonner-leopard
Nike;Jordan 1 Low;Jordan 1 Low Alternate Royal Toe;2023-09-20;83 CHF;https://stockx.com/air-jordan-1-low-alternate-royal-toe
Nike;Nike LeBron 20 Premium;Nike LeBron 20 Premium Mimi Plange Ceremony;2023-09-09;144 CHF;https://stockx.com/nike-lebron-20-premium-mimi-plange-ceremony
Jordan;Nike Dunk High;Nike Dunk High Panda Black White (2021);2022-01-27;75 CHF;https://stockx.com/nike-dunk-high-black-white-total-orange-2021
Nike;Jordan 1 Mid;Jordan 1 Mid Ice Blue (2022) (GS);2022-10-22;91 CHF;https://stockx.com/air-jordan-1-mid-ice-blue-gs
Nike;Nike Dunk Low;Nike Dunk Low Stencil Swoosh;2022-12-21;90 CHF;https://stockx.com/nike-dunk-low-stencil-swoosh
adidas;Nike SB Dunk Low Pro;Nike SB Dunk Low Pro Why So Sad?;2022-11-04;152 CHF;https://stockx.com/nike-sb-dunk-low-pro-why-so-sad
Nike;adidas Yeezy Slide;adidas Yeezy Slide Pure (Restock Pair);2021-12-13;118 CHF;https://stockx.com/adidas-yeezy-slide-pure-restock-pair
Jordan;Nike Hot Step Air Terra;Nike Hot Step Air Terra Drake NOCTA Triple Black;2022-03-03;93 CHF;https://stockx.com/nike-hot-step-air-terra-drake-nocta-black
Nike;Jordan 12 Retro;Jordan 12 Retro Cherry (2023) (GS);2023-10-28;112 CHF;https://stockx.com/air-jordan-12-retro-cherry-2023-gs
adidas;Nike Terminator High;Nike Terminator High Spelman College;2023-11-10;182 CHF;https://stockx.com/nike-terminator-high-spelman-college
Nike;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Slate;2022-09-03;180 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-slate-core-black-slate
Nike;Nike Zoom Vomero 5 SP;Nike Zoom Vomero 5 SP Vast Grey;2019-02-01;88 CHF;https://stockx.com/nike-zoom-vomero-5-sp-vast-grey
Nike;Nike Dunk Low;Nike Dunk Low Michigan State Satin (Women's);2023-08-11;90 CHF;https://stockx.com/nike-dunk-low-essential-satin-green-womens
UGG;Nike Dunk Low;Nike Dunk Low Two-Toned Grey (GS);2022-03-01;73 CHF;https://stockx.com/nike-dunk-low-two-toned-grey-gs
Nike;UGG Tasman Slipper;UGG Tasman Slipper Sand TNL (Women's);2023-09-01;148 CHF;https://stockx.com/ugg-tasman-slipper-sand-tnl-womens
Jordan;Nike Air Max Plus;Nike Air Max Plus Triple Black;2017-12-20;120 CHF;https://stockx.com/nike-air-max-plus-triple-black
adidas;Jordan 12 Retro;Jordan 12 Retro Field Purple;2023-08-12;151 CHF;https://stockx.com/air-jordan-12-retro-field-purple
adidas;adidas Campus 00s;adidas Campus 00s Bark;2022-12-01;99 CHF;https://stockx.com/adidas-campus-00s-bark
Jordan;adidas Samba Pony Tonal;adidas Samba Nylon Tonal Wales Bonner Cream White;2023-11-08;166 CHF;https://stockx.com/adidas-samba-pony-wales-bonner-cream-white
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG Skyline;2023-04-08;103 CHF;https://stockx.com/air-jordan-1-retro-high-og-skyline
Nike;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Beluga Reflective;2021-12-18;216 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-beluga-reflective
Jordan;Nike Dunk Low Retro;Nike Dunk Low Retro Reverse Brazil;2023-02-15;68 CHF;https://stockx.com/nike-dunk-low-reverse-brazil
adidas;Jordan 1 Mid;Jordan 1 Mid Fierce Pink (GS);2023-04-15;150 CHF;https://stockx.com/air-jordan-1-mid-fierce-pink-gs
Crocs;adidas Campus 00s;adidas Campus 00s Better Scarlet Cloud White;2023-04-26;68 CHF;https://stockx.com/adidas-campus-00s-better-scarlet-cloud-white
New Balance;Nike Air Max 2 CB 94;Nike Air Max 2 CB 94 Triple Black (2020/2023);2020-10-01;135 CHF;https://stockx.com/nike-air-max-2-cb-94-triple-black-2020
Nike;New Balance 2002R;New Balance 2002R Protection Pack Sandstone;2023-09-21;112 CHF;https://stockx.com/new-balance-2002r-protection-pack-sandstone
Jordan;Nike Dunk Low Retro PRM;Nike Dunk Low Retro PRM Animal Pack Giraffe/Cheetah;2021-06-22;115 CHF;https://stockx.com/nike-dunk-low-retro-prm-animal-pack-giraffe
adidas;Jordan 1 Retro High;Jordan 1 Retro High Dark Mocha;2020-10-31;394 CHF;https://stockx.com/air-jordan-1-retro-high-dark-mocha
ASICS;adidas Yeezy 700 V3;adidas Yeezy 700 V3 Azael;2019-12-23;173 CHF;https://stockx.com/adidas-yeezy-boost-700-v3-azael
UGG;Onitsuka Tiger Mexico 66;Onitsuka Tiger Mexico 66 Kill Bill (2022);2022-01-24;107 CHF;https://stockx.com/onitsuka-tiger-mexico-66-kill-bill-2022
Jordan;UGG Classic Ultra Mini Platform Boot;UGG Classic Ultra Mini Platform Boot Mustard Seed (Women's);2023-09-01;156 CHF;https://stockx.com/ugg-classic-ultra-mini-platform-mustard-seed-womens
Nike;Jordan 4 Retro;Jordan 4 Retro Red Thunder;2022-01-15;327 CHF;https://stockx.com/air-jordan-4-retro-red-thunder
Nike;Nike Air Force 1 Mid SP;Nike Air Force 1 Mid SP Off-White Varsity Maize;2023-11-09;111 CHF;https://stockx.com/nike-air-force-1-mid-sp-off-white-varsity-maize
Nike;Nike Kobe 8 Protro;Nike Kobe 8 Protro Halo;2023-08-23;159 CHF;https://stockx.com/nike-kobe-8-protro-triple-white
Jordan;Nike Air Max Terrascape Plus;Nike Air Max Terrascape Plus Black Anthracite;2022-10-10;86 CHF;https://stockx.com/nike-air-max-terrascape-plus-black-anthracite
Jordan;Jordan 13 Retro;Jordan 13 Retro Wheat (2023);2023-11-21;140 CHF;https://stockx.com/air-jordan-13-retro-wheat-2023
Converse;Jordan 1 Retro High OG;Jordan 1 Retro High OG University Blue;2021-03-06;289 CHF;https://stockx.com/air-jordan-1-retro-high-white-university-blue-black
adidas;Converse Chuck Taylor All Star 70 Hi;Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY White;2019-01-27;107 CHF;https://stockx.com/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-white
Jordan;adidas Gazelle;adidas Gazelle Scarlet Cloud White;2022-07-15;82 CHF;https://stockx.com/adidas-gazelle-scarlet-cloud-white
Nike;Jordan 4 Retro;Jordan 4 Retro Canyon Purple (Women's);2022-10-15;144 CHF;https://stockx.com/air-jordan-4-retro-canyon-purple-w
adidas;Nike SB Dunk Low;Nike SB Dunk Low Born X Raised One Block At A Time;2023-09-28;292 CHF;https://stockx.com/nike-sb-dunk-low-born-x-raised-one-block-at-a-time
adidas;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Stone Salt;2023-08-11;101 CHF;https://stockx.com/adidas-yeezy-foam-rnr-stone-salt
Nike;adidas Harden Vol. 7;adidas Harden Vol. 7 Flash Aqua;2023-08-15;122 CHF;https://stockx.com/adidas-harden-vol-7-flash-aqua
New Balance;Nike Dunk Low;Nike Dunk Low Vintage Panda (Women's);2023-10-18;82 CHF;https://stockx.com/nike-dunk-low-vintage-panda-womens
Jordan;New Balance 9060;New Balance 9060 December Sky;2023-06-15;137 CHF;https://stockx.com/new-balance-9060-december-sky
Jordan;Jordan 11 Retro;Jordan 11 Retro Cherry (2022) (GS);2022-12-10;138 CHF;https://stockx.com/air-jordan-11-retro-cherry-2022-gs
Jordan;Jordan 4 Retro;Jordan 4 Retro Infrared;2022-06-15;265 CHF;https://stockx.com/air-jordan-4-retro-infrared
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Bleached Coral;2022-07-02;209 CHF;https://stockx.com/air-jordan-1-retro-high-og-stage-haze
Nike;Jordan Tatum 1;Jordan Tatum 1 Pink Lemonade;2023-06-20;102 CHF;https://stockx.com/air-jordan-tatum-1-pink-lemonade
adidas;Nike Dunk Low;Nike Dunk Low Vintage Green (Women's);2022-03-24;105 CHF;https://stockx.com/nike-dunk-low-vintage-green-w
adidas;adidas Samba Pony Tonal;adidas Samba Pony Tonal Wales Bonner Core Black;2023-11-08;212 CHF;https://stockx.com/adidas-samba-nylon-wales-bonner-core-black
Crocs;adidas Samba OG;adidas Samba OG Night Navy Gum;2023-04-14;95 CHF;https://stockx.com/adidas-samba-og-night-navy-gum
adidas;Crocs Pollex Clog;Crocs Pollex Clog by Salehe Bembury Como;2023-08-17;59 CHF;https://stockx.com/crocs-pollex-clog-by-salehe-bembury-como
Jordan;adidas Forum Buckle Low;adidas Forum Buckle Low Bad Bunny Last Forum;2022-12-10;139 CHF;https://stockx.com/adidas-forum-buckle-low-white
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG Chicago Lost and Found (GS);2022-11-19;179 CHF;https://stockx.com/air-jordan-1-retro-high-og-chicago-reimagined-lost-and-found-gs
Nike;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023);2016-11-23;186 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-core-black-red
Jordan;Nike SB Dunk Low;Nike SB Dunk Low Yuto Horigome;2023-08-29;201 CHF;https://stockx.com/nike-sb-dunk-low-yuto-horigome
Nike;Jordan 3 Retro SP;Jordan 3 Retro SP J Balvin Medellín Sunset;2023-09-23;352 CHF;https://stockx.com/air-jordan-3-retro-sp-j-balvin
Nike;Nike Dunk Low;Nike Dunk Low Indigo Haze (Women's);2023-03-31;81 CHF;https://stockx.com/nike-dunk-low-indigo-haze-womens
Nike;Nike Air Force 1 Low '07;Nike Air Force 1 Low '07 White Swoosh Panda;2023-01-31;82 CHF;https://stockx.com/nike-air-force-1-07-low-white-swoosh-panda
Crocs;Nike Zoom Vomero 5;Nike Zoom Vomero 5 Sail Light Orewood Brown (Women's);2023-12-01;96 CHF;https://stockx.com/nike-vomero-5-sail-light-orewood-brown-womens
Jordan;Crocs Pollex Clog;Crocs Pollex Clog by Salehe Bembury Niagara;2023-07-20;74 CHF;https://stockx.com/crocs-pollex-clog-by-salehe-bembury-niagara
Nike;Jordan 1 Low;Jordan 1 Low True Blue;2023-01-17;108 CHF;https://stockx.com/air-jordan-1-low-true-blue
Nike;Nike Air Max 97;Nike Air Max 97 Triple White Wolf Grey (2017/2023);2023-05-01;99 CHF;https://stockx.com/nike-air-max-97-white-wolf-grey
Nike;New Balance 2002R;New Balance 2002R Protection Pack Grey;2023-02-14;140 CHF;https://stockx.com/new-balance-2002r-protection-pack-grey
adidas;Nike Dunk Low PRM;Nike Dunk Low PRM Vintage Team Red (Women's);2023-04-21;86 CHF;https://stockx.com/nike-dunk-low-prm-team-red-w
UGG;adidas Campus 00s;adidas Campus 00s Semi Lucid Blue Cloud White;2023-04-05;86 CHF;https://stockx.com/adidas-campus-00s-semi-lucid-blue-cloud-white
Nike;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Sand (Women's);2020-01-01;154 CHF;https://stockx.com/ugg-classic-ultra-mini-boot-sand-w
Jordan;Nike Blazer Mid 77 Vintage;Nike Blazer Mid 77 Vintage White Black;2019-03-25;57 CHF;https://stockx.com/nike-blazer-mid-77-vintage-white-black
adidas;Jordan 1 Mid;Jordan 1 Mid White Metallic Gold Obsidian;2019-08-01;90 CHF;https://stockx.com/air-jordan-1-mid-white-metallic-gold-obsidian
Nike;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Core Black White (2016/2022);2016-12-17;327 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-core-black-white
UGG;Nike Dunk Low PRM;Nike Dunk Low PRM Vintage Navy (Women's);2023-08-24;85 CHF;https://stockx.com/nike-dunk-low-vintage-navy-womens
Nike;UGG Tasman Slipper;UGG Tasman Slipper Burnt Cedar (Women's);2023-08-29;139 CHF;https://stockx.com/ugg-tasman-slipper-burnt-cedar-womens
Mihara Yasuhiro;Nike Dunk Low;Nike Dunk Low Setsubun (2022);2022-06-01;139 CHF;https://stockx.com/nike-dunk-low-setsubun-2022
Nike;Maison Mihara Yasuhiro Peterson OG Sole Canvas Low;Maison Mihara Yasuhiro Peterson OG Sole Canvas Low Black;2022-06-01;203 CHF;https://stockx.com/mihara-yasuhiro-peterson-og-sole-canvas-low-black
Nike;Nike Dunk Low;Nike Dunk Low Oil Green Cargo Khaki;2023-06-10;101 CHF;https://stockx.com/nike-dunk-low-oil-green-cargo-khaki
Nike;Nike Dunk Low;Nike Dunk Low Dusty Olive (2021/2023);2021-06-17;140 CHF;https://stockx.com/nike-dunk-low-olive-brown-orange
Timberland;Nike Dunk Low Retro PRM;Nike Dunk Low Retro PRM Kyler Murray Be 1 of One;2023-11-10;169 CHF;https://stockx.com/nike-dunk-low-retro-prm-kyler-murray-be-1-of-one
adidas;Timberland 6\;Timberland 6\;2018-01-01;124 CHF;https://stockx.com/timberland-6-black-nubuck
Nike;adidas Gazelle Indoor;adidas Gazelle Indoor Collegiate Green Lucid Pink (Women's);2023-05-26;118 CHF;https://stockx.com/adidas-gazelle-indoor-collegiate-green-lucid-pink-womens
New Balance;Nike Dunk Low Jumbo;Nike Dunk Low Jumbo Reverse Panda;2023-06-20;96 CHF;https://stockx.com/nike-dunk-low-jumbo-reverse-panda
Jordan;New Balance 9060;New Balance 9060 Nori;2023-08-12;129 CHF;https://stockx.com/new-balance-9060-nori
adidas;Jordan 1 Low;Jordan 1 Low Bred Toe 2.0;2023-09-27;68 CHF;https://stockx.com/air-jordan-1-low-bred-toe-20
Nike;adidas Forum Low;adidas Forum Low The Grinch (2023);2023-12-01;102 CHF;https://stockx.com/adidas-forum-low-the-grinch-2023
Jordan;Nike Dunk High;Nike Dunk High Panda (2021) (Women's);2021-07-27;67 CHF;https://stockx.com/nike-dunk-high-panda-2021-w
Jordan;Jordan 3 Retro;Jordan 3 Retro Lucky Green (Women's);2023-05-18;127 CHF;https://stockx.com/air-jordan-3-retro-lucky-green-w
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Lucky Green (GS);2023-04-15;112 CHF;https://stockx.com/air-jordan-1-retro-high-og-lucky-green-gs
Jordan;Jordan 1 Retro AJKO Low SP;Jordan 1 Retro AJKO Low SP Union White Canvas;2023-02-02;83 CHF;https://stockx.com/air-jordan-1-retro-ajko-low-sp-union
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Dark Marina Blue;2022-02-16;98 CHF;https://stockx.com/air-jordan-1-retro-high-og-dark-marina-blue
Nike;Jordan 4 Retro;Jordan 4 Retro Military Black (GS);2022-05-21;244 CHF;https://stockx.com/air-jordan-4-retro-military-black-gs
adidas;Nike Air Max 1;Nike Air Max 1 Travis Scott Cactus Jack Saturn Gold;2022-05-27;174 CHF;https://stockx.com/nike-air-max-1-travis-scott-wheat
New Balance;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Dazzling Blue;2022-02-26;247 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-dazzling-blue
