Timberland;UGG Tasman Slipper;UGG Tasman Slipper Burnt Olive;2020-03-14;113 CHF;https://stockx.com/ugg-tasman-slipper-burnt-olive
UGG;Timberland 6\;Timberland 6\;2018-01-01;75 CHF;https://stockx.com/timberland-6-wheat-gs
Crocs;UGG Tazz Slipper;UGG Tazz Slipper Purple Ruby (Women's);2021-11-01;156 CHF;https://stockx.com/ugg-tazz-slipper-purple-ruby-w
Birkenstock;Crocs Classic Clog;Crocs Classic Clog Marvel Venom;2023-09-05;58 CHF;https://stockx.com/crocs-classic-clog-marvel-venom
UGG;Birkenstock Boston Soft Footbed;Birkenstock Boston Soft Footbed Suede Black;2022-06-30;117 CHF;https://stockx.com/birkenstock-boston-soft-footbed-suede-black
Timberland;UGG Neumel Boot;UGG Neumel Boot Charcoal;2019-09-01;106 CHF;https://stockx.com/ugg-neumel-boot-charcoal
UGG;Timberland 6\;Timberland 6\;2016-03-01;131 CHF;https://stockx.com/timberland-6-premium-wheat-nubuck
Timberland;UGG x Telfar Logo Mini;UGG x Telfar Logo Mini Denim;2023-09-25;230 CHF;https://stockx.com/ugg-x-telfar-logo-mini-denim
Crocs;Timberland 6\;Timberland 6\;2023-01-12;103 CHF;https://stockx.com/timberland-6-premium-waterproof-boot-wheat-w
Timberland;Crocs Classic All-Terrain Clog;Crocs Classic All-Terrain Clog Marvel Spider-Man;2023-05-24;89 CHF;https://stockx.com/crocs-classic-all-terrain-clog-marvel-spider-man
UGG;Timberland 6\;Timberland 6\;2018-01-01;128 CHF;https://stockx.com/timberland-6-basic-black-nubuck
UGG;UGG Butte Boot;UGG Butte Boot Black;2022-04-01;144 CHF;https://stockx.com/ugg-butte-boot-black
UGG;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Slate (Women's);2021-10-01;140 CHF;https://stockx.com/ugg-classic-ultra-mini-boot-slate-w
UGG;UGG Neumel Platform Chelsea Boot;UGG Neumel Platform Chelsea Boot Black (Women's);2019-09-01;197 CHF;https://stockx.com/ugg-neumel-platform-chelsea-boot-black-w
UGG;UGG Neumel Boot;UGG Neumel Boot Carnation (Women's);2023-01-13;117 CHF;https://stockx.com/ugg-neumel-boot-carnation-w
UGG;UGG Dakota Slipper;UGG Dakota Slipper Chestnut (Women's);2022-12-05;77 CHF;https://stockx.com/ugg-dakota-slipper-chestnut-w
UGG;UGG Classic Mini Platform Boot;UGG Classic Mini Platform Boot Mustard Seed (Women's);2023-09-13;174 CHF;https://stockx.com/ugg-classic-mini-platform-boot-mustard-seed-womens
UGG;UGG Tazz Slipper;UGG Tazz Slipper Heritage Braid Black (Women's);2023-09-30;153 CHF;https://stockx.com/ugg-tazz-slipper-heritage-braid-black-womens
UGG;UGG Classic Ultra Mini Platform Boot;UGG Classic Ultra Mini Platform Boot Sand (Women's);2023-11-24;240 CHF;https://stockx.com/ugg-classic-ultra-mini-platform-boot-sand-womens
Crocs;UGG Tasman Slipper;UGG Tasman Slipper Shoe Palace Painted Hills Chestnut;2023-10-10;184 CHF;https://stockx.com/ugg-tasman-slipper-shoe-palace-painted-hills-chestnut
Crocs;Crocs Classic Clog;Crocs Classic Clog Honey Nut Cheerios;2022-06-17;87 CHF;https://stockx.com/crocs-classic-clog-honey-nut-cheerios
Crocs;Crocs Pollex Clog;Crocs Pollex Clog by Salehe Bembury Stratus;2022-05-24;163 CHF;https://stockx.com/crocs-pollex-clog-by-salehe-bembury-stratus
Crocs;Crocs Classic Clog;Crocs Classic Clog 7-Eleven Black;2022-11-07;69 CHF;https://stockx.com/crocs-classic-clog-7-eleven-black
