Nike;Nike SB Dunk Low Pro;Nike SB Dunk Low Pro White Gum;01.03.2023;119 CHF;https://stockx.com/nike-sb-dunk-low-pro-white-gum;https://images.stockx.com/images/Nike-SB-Dunk-Low-White-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1672818220&q=60
Nike;Nike SB Dunk Low;Nike SB Dunk Low April Skateboards;27.11.2023;181 CHF;https://stockx.com/nike-sb-dunk-low-april-skateboards;https://images.stockx.com/images/Nike-SB-Dunk-Low-April-Skateboards-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1696945770&q=60
adidas;adidas Handball Spezial;adidas Handball Spezial Aluminum Core Black (Women's);19.07.2023;116 CHF;https://stockx.com/adidas-handball-spezial-aluminum-core-black-womens;https://images.stockx.com/images/adidas-Handball-Spezial-Aluminum-Core-Black-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692306511&q=60
adidas;adidas Gazelle;adidas Gazelle Scarlet Cloud White;15.07.2022;98 CHF;https://stockx.com/adidas-gazelle-scarlet-cloud-white;https://images.stockx.com/images/adidas-Gazelle-Scarlet-Cloud-White-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1666162140&q=60
New Balance;New Balance 9060;New Balance 9060 Magnet;25.09.2023;115 CHF;https://stockx.com/new-balance-9060-magnet;https://images.stockx.com/images/New-Balance-9060-Magnet-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703711232&q=60
Jordan;Jordan 3 Retro;Jordan 3 Retro White Cement Reimagined;11.03.2023;169 CHF;https://stockx.com/air-jordan-3-retro-white-cement-reimagined;https://images.stockx.com/images/Air-Jordan-3-Retro-White-Cement-Reimagined-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1678266994&q=60
Nike;Nike Dunk Low;Nike Dunk Low Chicago Split;14.07.2023;87 CHF;https://stockx.com/nike-dunk-low-chicago-split;https://images.stockx.com/images/Nike-Dunk-Low-Chicago-Split-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1688756035&q=60
Jordan;Jordan 12 Retro;Jordan 12 Retro Cherry (2023);28.10.2023;165 CHF;https://stockx.com/air-jordan-12-retro-cherry-2023;https://images.stockx.com/images/Air-Jordan-12-Retro-Cherry-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698091901&q=60
adidas;adidas Campus 00s;adidas Campus 00s Pink Fusion (Women's);01.05.2023;108 CHF;https://stockx.com/adidas-campus-00s-pink-fusion-womens;https://images.stockx.com/images/adidas-Campus-00s-Pink-Fusion-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1693861733&q=60
Jordan;Jordan 1 Mid SE;Jordan 1 Mid SE Craft White Cement Grey Black;29.08.2023;78 CHF;https://stockx.com/air-jordan-1-mid-se-craft-white-cement-grey-black;https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Craft-White-Cement-Grey-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1697208184&q=60
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Palomino;02.09.2023;139 CHF;https://stockx.com/air-jordan-1-retro-high-og-palomino;https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Palomino-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1693408205&q=60
adidas;Jordan 1 Retro High OG;Jordan 1 Retro High OG Washed Pink (Women's);22.04.2023;116 CHF;https://stockx.com/air-jordan-1-retro-high-og-atmosphere-pink-w;
Nike;Nike Air Foamposite One;Nike Air Foamposite One Anthracite (2023);12.12.2023;167 CHF;https://stockx.com/nike-air-foamposite-one-anthracite-2023;https://images.stockx.com/images/Nike-Air-Foamposite-One-Anthracite-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701280568&q=60
adidas;adidas Gazelle Indoor;adidas Gazelle Indoor Sean Wotherspoon Hemp Green;16.11.2023;165 CHF;https://stockx.com/adidas-gazelle-indoor-sean-wotherspoon-hemp-green;https://images.stockx.com/images/adidas-Gazelle-Indoor-Sean-Wotherspoon-Hemp-Green-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1700600921&q=60
adidas;adidas Samba OG;adidas Samba OG Black Wonder White (Women's);07.12.2023;119 CHF;https://stockx.com/adidas-samba-og-black-wonder-white-womens;https://images.stockx.com/images/adidas-Samba-OG-Black-Wonder-White-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704748591&q=60
Nike;Nike Dunk Low Retro;Nike Dunk Low Retro White Pure Platinum;19.11.2022;75 CHF;https://stockx.com/nike-dunk-low-retro-white-pure-platinum;https://images.stockx.com/images/Nike-Dunk-Low-Retro-White-Pure-Platinum-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1675338497&q=60
UGG;UGG Tasman II Slipper;UGG Tasman II Slipper Black (Kids);01.01.2021;72 CHF;https://stockx.com/ugg-tasman-ii-slipper-black-kids;https://images.stockx.com/images/UGG-Tasman-II-Slipper-Black-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698093824&q=60
UGG;UGG Tasman Slipper;UGG Tasman Slipper Sand Dark Cherry (Women's);13.12.2023;111 CHF;https://stockx.com/ugg-tasman-slipper-sand-dark-cherry-womens;https://images.stockx.com/images/UGG-Tasman-Slipper-Sand-Dark-Cherry-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703797658&q=60
Jordan;Jordan 1 High OG;Jordan 1 High OG Craft Celadon;23.12.2023;125 CHF;https://stockx.com/air-jordan-1-high-og-craft-celadon;https://images.stockx.com/images/Air-Jordan-1-High-OG-Craft-Celadon-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703271791&q=60
adidas;adidas Campus 00s;adidas Campus 00s Core Black White;22.12.2023;90 CHF;https://stockx.com/adidas-campus-00s-core-black-white;https://images.stockx.com/images/adidas-Campus-00s-Core-Black-White.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704837865&q=60
Jordan;Jordan 4 Retro;Jordan 4 Retro Midnight Navy;29.10.2022;260 CHF;https://stockx.com/air-jordan-4-retro-white-midnight-navy;https://images.stockx.com/images/Air-Jordan-4-Retro-White-Midnight-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1667401281&q=60
UGG;UGG Tazz Slipper;UGG Tazz Slipper Mustard Seed (Women's);01.09.2023;161 CHF;https://stockx.com/ugg-tazz-slipper-mustard-seed-womens;https://images.stockx.com/images/UGG-Tazz-Slipper-Mustard-Seed-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1694466289&q=60
Nike;Nike Blazer Mid 77 Vintage;Nike Blazer Mid 77 Vintage White Black;25.03.2019;48 CHF;https://stockx.com/nike-blazer-mid-77-vintage-white-black;https://images.stockx.com/images/Nike-Blazer-Mid-77-Vintage-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701935240&q=60
UGG;UGG Disquette Slipper;UGG Disquette Slipper Chestnut (Women's);01.01.2021;97 CHF;https://stockx.com/ugg-disquette-slipper-chestnut-w;https://images.stockx.com/images/UGG-Disquette-Slipper-Chestnut-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1670240489&q=60
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 MX Dark Salt;21.08.2023;200 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-mx-dark-salt;https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-MX-Dark-Salt-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698095370&q=60
New Balance;New Balance 1906D;New Balance 1906D Protection Pack Black Leather;22.07.2023;119 CHF;https://stockx.com/new-balance-1906d-protection-pack-black-leather;https://images.stockx.com/images/New-Balance-1906D-Protection-Pack-Black-Leather-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1690467120&q=60
UGG;UGG Tazz Slipper;UGG Tazz Slipper Black (Women's);01.11.2021;113 CHF;https://stockx.com/ugg-tazz-slipper-black-w;https://images.stockx.com/images/UGG-Tazz-Slipper-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1666300650&q=60
ASICS;ASICS Gel-NYC;ASICS Gel-NYC White Oyster Grey;14.07.2023;107 CHF;https://stockx.com/asics-gel-nyc-white-oyster-grey;https://images.stockx.com/images/ASICS-Gel-NYC-White-Oyster-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692885136&q=60
Jordan;Jordan 1 Retro Low OG SP;Jordan 1 Retro Low OG SP Travis Scott Black Phantom;15.12.2022;471 CHF;https://stockx.com/air-jordan-1-retro-low-og-sp-travis-scott-black-phantom;https://images.stockx.com/images/Air-Jordan-1-Retro-Low-OG-SP-Travis-Scott-Black-Phantom-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1671732011&q=60
Jordan;Jordan 3 Retro;Jordan 3 Retro Palomino;29.07.2023;157 CHF;https://stockx.com/air-jordan-3-retro-palomino;https://images.stockx.com/images/Air-Jordan-3-Retro-Palomino-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1689877240&q=60
Jordan;Jordan 1 Mid;Jordan 1 Mid Alternate Bred (2022);14.12.2022;81 CHF;https://stockx.com/air-jordan-1-mid-alternate-bred-2022;https://images.stockx.com/images/Air-Jordan-1-Mid-Alternate-Bred-2022-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1679990698&q=60
Nike;Nike Dunk Low;Nike Dunk Low Michigan State (GS);03.06.2021;78 CHF;https://stockx.com/nike-dunk-low-spartan-green-gs;https://images.stockx.com/images/Nike-Dunk-Low-Spartan-Green-GS-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1620405184&q=60
Nike;Nike Air Force 1 Low;Nike Air Force 1 Low Supreme Black;05.03.2020;160 CHF;https://stockx.com/nike-air-force-1-low-supreme-box-logo-black;https://images.stockx.com/images/Nike-Air-Force-1-Low-Supreme-Box-Logo-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1606325289&q=60
Jordan;Jordan 1 Low;Jordan 1 Low Light Smoke Grey;29.09.2020;149 CHF;https://stockx.com/air-jordan-1-low-light-smoke-grey;https://images.stockx.com/images/Air-Jordan-1-Low-Light-Smoke-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1606747971&q=60
adidas;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Onyx;08.06.2022;131 CHF;https://stockx.com/adidas-yeezy-foam-rnnr-onyx;https://images.stockx.com/images/adidas-Yeezy-Foam-RNNR-Onyx-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1654264132&q=60
Crocs;Crocs Classic Clog;Crocs Classic Clog Mater;17.10.2023;81 CHF;https://stockx.com/crocs-classic-clog-mater;https://images.stockx.com/images/Crocs-Classic-Clog-Mater-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698092079&q=60
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Taxi;24.09.2022;116 CHF;https://stockx.com/air-jordan-1-retro-high-og-yellow-toe;https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Yellow-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1659018402&q=60
Nike;Nike Dunk Low;Nike Dunk Low Athletic Department Deep Jungle;01.10.2023;88 CHF;https://stockx.com/nike-dunk-low-athletic-department-deep-jungle;https://images.stockx.com/images/Nike-Dunk-Low-Athletic-Department-Deep-Jungle-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1696885650&q=60
Jordan;Jordan 5 Retro;Jordan 5 Retro A Ma Maniére Dusk;24.11.2023;238 CHF;https://stockx.com/air-jordan-5-retro-sp-a-ma-maniere-black;https://images.stockx.com/images/Air-Jordan-5-Retro-SP-A-Ma-Maniere-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701880170&q=60
Nike;Nike Dunk Low;Nike Dunk Low Night Sky;23.12.2023;86 CHF;https://stockx.com/nike-dunk-low-night-sky;https://images.stockx.com/images/Nike-Dunk-Low-Night-Sky-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1702392565&q=60
Jordan;Jordan 1 Retro High OG SP;Jordan 1 Retro High OG SP Union LA Bephies Beauty Supply Summer of ‘96;26.08.2023;107 CHF;https://stockx.com/air-jordan-1-retro-high-og-sp-union-bephies-beauty-supply-woven-sail;https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-SP-Union-Bephies-Beauty-Supply-Woven-Sail-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1690913005&q=60
adidas;adidas Samba OG;adidas Samba OG Collegiate Green Gum Grey Toe;08.05.2023;94 CHF;https://stockx.com/adidas-samba-og-collegiate-green-gum-grey-toe;https://images.stockx.com/images/adidas-Samba-OG-Collegiate-Green-Gum-Grey-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1684997586&q=60
Nike;Nike Ja 1;Nike Ja 1 Christmas;19.12.2023;115 CHF;https://stockx.com/nike-ja-1-christmas;https://images.stockx.com/images/Nike-Ja-1-Christmas-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703872516&q=60
Nike;Nike Air Max 1;Nike Air Max 1 Athletic Department Deep Royal Blue;07.09.2023;90 CHF;https://stockx.com/nike-air-max-1-athletic-department-deep-royal-blue;https://images.stockx.com/images/Nike-Air-Max-1-Athletic-Department-Deep-Royal-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1700169034&q=60
Nike;Nike Dunk Low;Nike Dunk Low Light Orewood Brown Sashiko;09.03.2023;89 CHF;https://stockx.com/nike-dunk-low-light-orewood-brown-sashiko;https://images.stockx.com/images/Nike-Dunk-Low-Light-Orewood-Brown-Sashiko-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1676376509&q=60
Nike;Nike Dunk Low;Nike Dunk Low Championship Court Purple;05.05.2022;74 CHF;https://stockx.com/nike-dunk-low-championship-court-purple;https://images.stockx.com/images/Nike-Dunk-Low-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1648131848&q=60
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Black Red (2017/2020);11.02.2017;209 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-core-black-red-2017;https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704290365&q=60
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG University Blue;06.03.2021;279 CHF;https://stockx.com/air-jordan-1-retro-high-white-university-blue-black;https://images.stockx.com/images/Air-Jordan-1-Retro-High-White-University-Blue-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1611777406&q=60
Nike;Nike Zoom Vomero 5 SP;Nike Zoom Vomero 5 SP Vast Grey (2019/2023);22.02.2023;86 CHF;https://stockx.com/nike-zoom-vomero-5-sp-vast-grey;https://images.stockx.com/images/Nike-Zoom-Vomero-5-SP-Vast-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1607652062&q=60
UGG;UGG Tazz Slipper;UGG Tazz Slipper Chestnut (Kids);25.01.2023;92 CHF;https://stockx.com/ugg-tazz-slipper-chestnut-kids;https://images.stockx.com/images/UGG-Tazz-Slipper-Chestnut-Kids-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1675767172&q=60
Nike;Nike Dunk Low;Nike Dunk Low Red Panda;27.10.2023;103 CHF;https://stockx.com/nike-dunk-low-red-panda;https://images.stockx.com/images/Nike-Dunk-Low-Red-Panda-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1694716757&q=60
Jordan;Nike Dunk Low QS;Nike Dunk Low QS CO.JP Reverse Curry (2024);12.01.2024;95 CHF;https://stockx.com/nike-dunk-low-qs-cojp-reverse-curry-2024;
Nike;Nike Air Force 1 Low SP;Nike Air Force 1 Low SP Supreme Wheat;05.11.2021;152 CHF;https://stockx.com/nike-air-force-1-low-supreme-flax;https://images.stockx.com/images/Nike-Air-Force-1-Low-Supreme-Flax-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1637088094&q=60
UGG;UGG Tazz Slipper;UGG Tazz Slipper Heritage Braid Natural (Women's);30.09.2023;147 CHF;https://stockx.com/ugg-tazz-slipper-heritage-braid-natural-womens;https://images.stockx.com/images/UGG-Tazz-Slipper-Heritage-Braid-Natural-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698239446&q=60
Nike;Nike P-6000;Nike P-6000 Flat Pewter;25.09.2023;91 CHF;https://stockx.com/nike-p-6000-flat-pewter;https://images.stockx.com/images/Nike-P-6000-Flat-Pewter-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1698240822&q=60
adidas;adidas Samba Pony Tonal;adidas Samba Pony Tonal Wales Bonner Core Black;08.11.2023;237 CHF;https://stockx.com/adidas-samba-nylon-wales-bonner-core-black;https://images.stockx.com/images/adidas-Samba-Nylon-Wales-Bonner-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1699477827&q=60
UGG;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Black (Women's);01.01.2020;113 CHF;https://stockx.com/ugg-classic-ultra-mini-black-w;https://images.stockx.com/images/UGG-Classic-Ultra-Mini-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1672643622&q=60
adidas;adidas Campus 00s;adidas Campus 00s Core Black Lucid Blue;--;84 CHF;https://stockx.com/adidas-campus-00s-core-black-lucid-blue;https://images.stockx.com/images/adidas-Campus-00s-Core-Black-Lucid-Blue.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704440715&q=60
Birkenstock;Birkenstock Boston Soft Footbed;Birkenstock Boston Soft Footbed Suede Taupe;31.08.2021;122 CHF;https://stockx.com/birkenstock-boston-soft-footbed-suede-taupe;https://images.stockx.com/images/Birkenstock-Boston-Soft-Footbed-Suede-Taupe-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1664518831&q=60
UGG;UGG Classic Ultra Mini Boot;UGG Classic Ultra Mini Boot Antilope (Women's);01.11.2021;121 CHF;https://stockx.com/ugg-classic-ultra-mini-antilope-w;https://images.stockx.com/images/UGG-Classic-Ultra-Mini-Antilope-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1642150627&q=60
adidas;adidas Samba OG;adidas Samba OG Silver Green (Women's);09.08.2023;83 CHF;https://stockx.com/adidas-samba-og-silver-green-womens;https://images.stockx.com/images/adidas-Samba-OG-Silver-Green-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1694120902&q=60
Nike;Nike KD 3 Retro;Nike KD 3 Retro Christmas (2023);19.12.2023;111 CHF;https://stockx.com/nike-kd-3-retro-christmas-2023;https://images.stockx.com/images/Nike-KD-3-Retro-Christmas-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1704300806&q=60
Nike;Nike Zoom GT Cut 2;Nike Zoom GT Cut 2 Hyper Pink;10.08.2023;108 CHF;https://stockx.com/nike-zoom-gt-cut-2-hyper-pink;https://images.stockx.com/images/Nike-Zoom-GT-Cut-2-Hyper-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1701982056&q=60
Nike;Nike Air Force 1 Low;Nike Air Force 1 Low Supreme Baroque Brown;02.11.2023;129 CHF;https://stockx.com/nike-air-force-1-low-supreme-baroque-brown;https://images.stockx.com/images/Nike-Air-Force-1-Low-Supreme-Baroque-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1699514046&q=60
ASICS;ASICS Gel-1130;ASICS Gel-1130 Black Pure Silver;31.05.2023;109 CHF;https://stockx.com/asics-gel-1130-black-pure-silver;https://images.stockx.com/images/ASICS-Gel-1130-Black-Pure-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1692652189&q=60
Jordan;Jordan 1 Low;Jordan 1 Low Ashen Slate;03.05.2022;89 CHF;https://stockx.com/air-jordan-1-low-ashen-slate;https://images.stockx.com/images/Air-Jordan-1-Low-Ashen-Slate-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1652209562&q=60
adidas;adidas Bermuda;adidas Bermuda Glow Pink;11.05.2023;95 CHF;https://stockx.com/adidas-bermuda-glow-pink;https://images.stockx.com/images/adidas-Bermuda-Glow-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1685115570&q=60
Nike;Nike Dunk Low;Nike Dunk Low Next Nature White Light Orewood Brown (Women's);22.01.2022;83 CHF;https://stockx.com/nike-dunk-low-next-nature-white-light-orewood-brown-w;https://images.stockx.com/images/Nike-Dunk-Low-Next-Nature-White-Light-Orewood-Brown-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1652120974&q=60
adidas;adidas Gazelle Bold;adidas Gazelle Bold Pink Glow (Women's);14.12.2022;114 CHF;https://stockx.com/adidas-gazelle-bold-pink-glow-w;https://images.stockx.com/images/adidas-Gazelle-Bold-Pink-Glow-W-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1673938215&q=60
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Beluga Reflective;18.12.2021;207 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-beluga-reflective;https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Beluga-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1703859831&q=60
Jordan;Jordan 1 Retro Low OG SP;Jordan 1 Retro Low OG SP Travis Scott Reverse Mocha;21.07.2022;866 CHF;https://stockx.com/air-jordan-1-retro-low-og-sp-travis-scott-reverse-mocha;https://images.stockx.com/images/Air-Jordan-1-Retro-Low-OG-SP-Travis-Scott-Reverse-Mocha_V2-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1659033979&q=60
Nike;Nike Dunk Low Retro PRM;Nike Dunk Low Retro PRM Valentine's Day (2023);07.02.2023;91 CHF;https://stockx.com/nike-dunk-low-valentines-day-2023;https://images.stockx.com/images/Nike-Dunk-Low-Valentines-Day-2023-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1675275005&q=60
Nike;Nike Ja 1;Nike Ja 1 Halloween;28.10.2023;107 CHF;https://stockx.com/nike-ja-1-halloween;https://images.stockx.com/images/Nike-Ja-1-Halloween-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1696601492&q=60
New Balance;New Balance 9060;New Balance 9060 Sea Salt;19.07.2022;98 CHF;https://stockx.com/new-balance-9060-sea-salt;https://images.stockx.com/images/New-Balance-9060-Sea-Salt-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1689318258&q=60
Mihara Yasuhiro;Maison Mihara Yasuhiro Peterson OG Sole Canvas Low;Maison Mihara Yasuhiro Peterson OG Sole Canvas Low Black;01.06.2022;210 CHF;https://stockx.com/mihara-yasuhiro-peterson-og-sole-canvas-low-black;https://images.stockx.com/images/Mihara-Yasuhiro-Peterson-OG-Sole-Canvas-Low-Black-Product.jpg?fit=fill&bg=FFFFFF&w=1200&h=857&fm=jpg&auto=compress&dpr=2&trim=color&updated_at=1669965484&q=60
