Air Jordan;Air Jordan 1 Mid Reverse Chicago;250 CHF
Air Jordan;Air Jordan 1 Mid Linen;270 CHF
Air Jordan;Air Jordan 1 High OG Seafoam;175 CHF
Nike;Air Max 1 Crepe Light Bone;165 CHF
Air Jordan;Air Jordan 1 Low Lucky Green Aquatone;130 CHF
Air Jordan;Air Jordan 1 Low Lucky Green;125 CHF
Air Jordan;Air Jordan 1 Low Sunset Haze;160 CHF
Nike;Dunk High Blue Chill;0 CHF
New Balance;9060 Bodega Age of Discovery;375 CHF
Air Jordan;Air Jordan 4 Retro University Blue;215 CHF
Nike;Air Max Plus University Blue Gradient;155 CHF
Adidas;Gazelle Indoor Beam Orange;200 CHF
Air Jordan;Air Jordan 1 Retro Low OG SP Travis Scott Olive Bébé (TD);220 CHF
Nike;Air Max Plus SE Social FC;155 CHF
Nike;Dunk Low Armory Navy;250 CHF
Nike;Air Max 95 Essential Black;245 CHF
Nike;Dunk Low Bordeaux;320 CHF
Nike;Hot Step Air Terra Drake NOCTA Violet Haze;160 CHF
Adidas;Mexicana Violet Fusion (Size? Exclusive);190 CHF
Nike;Dunk Low Retro PRM Year of the Rabbit White Crimson;200 CHF
Air Jordan;Air Jordan 1 Mid SE Multi-color;95 CHF
Adidas;Forum Low White Black;155 CHF
Nike;Dunk High Game Royal;155 CHF
Adidas;Samba OG Shadow Violet;145 CHF
Adidas;Gazelle Earth Strata;300 CHF
Nike;SB Dunk High Supreme Rammellzee;
Nike;Dunk Low Light Smoke Grey;200 CHF
Adidas;Gazelle Indoor Collegiate Burgundy;160 CHF
Adidas;Campus 00s Tokyo;290 CHF
New Balance;1906R Cordura Pocket Black;235 CHF
Air Jordan;Air Jordan 1 Low Mocha;310 CHF
Nike;LD Waffle Sacai Undercover Midnight Spruce University Red;275 CHF
Nike;Air Max 1 Travis Scott Cactus Jack Saturn Gold;150 CHF
Air Jordan;Air Jordan 1 Mid Blueberry;170 CHF
Air Jordan;Air Jordan 1 Low Marina Blue;190 CHF
Nike;SB Dunk High Pro froSkate All Love;140 CHF
Nike;Dunk Low Retro Miami Hurricanes;160 CHF
Air Jordan;Air Jordan 1 Low SE New Emerald Grey;165 CHF
Nike;Dunk Low Oxidized;285 CHF
Nike;LD Waffle Sacai Clot Cool Grey;500 CHF
Air Jordan;Air Jordan 4 Retro Fire Red (2020);260 CHF
Nike;Dunk Low SP Varsity Royal (Kentucky);100 CHF
Air Jordan;Air Jordan 1 Low Palomino;145 CHF
Nike;Air Force 1 Low Impact Next Nature;240 CHF
Air Jordan;Air Jordan 6 Georgetown;165 CHF
Nike;Dunk Low Coconut Milk;255 CHF
Nike;Dunk Low Next Nature Gym Red;150 CHF
Adidas;Gazelle Indoor Core Black Almost Yellow;260 CHF
New Balance;9060 Grey Blue;160 CHF
Air Jordan;Air Jordan 4 Retro Thunder (2023) Enfant (PS);195 CHF
Air Jordan;Air Jordan 1 Zoom CMFT Neutral Olive;190 CHF
New Balance;550 White Beige;185 CHF
Air Jordan;Air Jordan 13 Retro Brave Blue;1 600 CHF
Air Jordan;Air Jordan 1 Low Travis Scott Fragment;410 CHF
Air Jordan;Air Jordan 1 Retro Low OG Chris Paul;190 CHF
ASICS;Gel-NYC Oatmeal;150 CHF
Nike;Hot Step Air Terra NOCTA Snakeskin;170 CHF
Nike;Air Force 1 Low Summit White;180 CHF
New Balance;530 White Silver Green;165 CHF
Air Jordan;Air Jordan 1 Mid SE Craft Sail Taupe Haze;185 CHF
Nike;Air Force 1 Low PLT-AF-ORM Bling;205 CHF
Air Jordan;Air Jordan 6 Cool Grey;185 CHF
Nike;Dunk Low Retro White Grey;135 CHF
Nike;Dunk High Aluminium Black;275 CHF
Nike;Air Max 98 TL Supreme White;235 CHF
Nike;SB Dunk Low Skate Like A Girl Bordeaux;
Air Jordan;Air Jordan 4 Zen Master;275 CHF
Nike;LD Waffle Sacai Undercover Night Maroon Team Royal;320 CHF
Nike;Air Max 1 Patta Monarch (Special Box + Bracelet);610 CHF
Air Jordan;Air Jordan 4 Tech White (White Oreo);160 CHF
Nike;Dunk Low Twist Sanddrift;125 CHF
Air Jordan;Air Jordan 1 Low University Blue;155 CHF
Nike;Dunk Low Geode Teal;155 CHF
Nike;Cortez PRM Great Outdoors Triple Black;195 CHF
Nike;J Force 1 Low Jacquemus White;0 CHF
ASICS;Gel-NYC Black Clay Grey;180 CHF
Air Jordan;Air Jordan 4 Military Black Enfant (PS);240 CHF
New Balance;1906D  Protection Pack Beige;140 CHF
Nike;Air Force 1 Low Billie Eilish Sequoia;185 CHF
Nike;Air Force 1 '07 Premium White History Of Logos;125 CHF
Nike;Air Max 1 Magma Orange;180 CHF
Air Jordan;Air Jordan 1 Low Pastel Tie-Dye;285 CHF
Nike;Dunk Low Union Passport Pack Court Purple;240 CHF
Air Jordan;Air Jordan 1 Mid Crater Grey University Blue;225 CHF
Adidas;Yeezy 700 V3 Copper Fade;175 CHF
Air Jordan;Air Jordan 1 Mid Kentucky Blue;180 CHF
Air Jordan;Air Jordan 1 Mid SE Varsity Purple;375 CHF
Nike;Dunk Low SP Orange Blaze (Syracuse);175 CHF
Adidas;Sambarose White Black Gum;195 CHF
Air Jordan;Air Jordan 1 Retro Low OG EX Coconut Milk;165 CHF
Nike;Air Max 1 PRM Shima Shima;215 CHF
Nike;Dunk Low Reverse UNC;155 CHF
Nike;Dunk Low Harvest Moon;110 CHF
New Balance;550 White Red;320 CHF
Nike;Dunk Low Green Glow;310 CHF
Adidas;Yeezy Boost 350 V2 Hyperspace;210 CHF
Nike;Air Max 1 Concepts Mellow;140 CHF
Adidas;Handball Spezial Grey Two Hi-Res Red;195 CHF
ASICS;Gel-Kayano 14 White Pure Silver Slate Grey Sage;330 CHF
Air Jordan;Air Jordan 6 Retro Toro Bravo;130 CHF
Adidas;Yeezy Slide Glow Green (Restock Pair 2022);165 CHF
Nike;Air Alpha Force 88 Billie Eilish White Black;125 CHF
Nike;Dunk High Satin Curry;280 CHF
Nike;Air Max Plus Toggle Black Reflective;160 CHF
New Balance;550 Distressed Nimbus Cloud Navy;230 CHF
Nike;Air Max Plus Bred Reflective;
Nike;Dunk Low Mineral Teal;210 CHF
Nike;Air Force 1 Mid Stussy Fossil;170 CHF
New Balance;550 White Au Lait;210 CHF
Air Jordan;Air Jordan 1 Retro High Silver Toe;170 CHF
Nike;Dunk Low Premium Burgundy Crush;155 CHF
Adidas;Gazelle Indoor Blue Bird Gum;125 CHF
Air Jordan;Air Jordan 1 Low Sky J Purple;120 CHF
Nike;M2K Tekno Black Obsidian;230 CHF
Air Jordan;Air Jordan 1 Retro High OG Skyline;400 CHF
Air Jordan;Air Jordan 1 Retro Low OG Zion Williamson Voodoo;210 CHF
Air Jordan;Air Jordan 1 High OG Starfish;150 CHF
Nike;Dunk Low Essential Paisley Pack Barley;155 CHF
Nike;Dunk Low White Paisley;170 CHF
Nike;SB Dunk Low Polaroid;175 CHF
Air Jordan;Air Jordan 1 Low Light Madder Root;170 CHF
Air Jordan;Air Jordan 1 Mid Coconut Milk Particle Grey;225 CHF
Nike;Dunk Low Winter Solstice;215 CHF
Air Jordan;Air Jordan 1 Low Green Toe;200 CHF
Air Jordan;Air Jordan 1 Mid Metallic Orange;240 CHF
Air Jordan;Air Jordan 1 Retro High OG Satin Bred;180 CHF
Air Jordan;Air Jordan 1 Mid Purple Venom;0 CHF
New Balance;610 Aminé The Mooz;190 CHF
Air Jordan;Air Jordan 1 Mid Purple Chenille;170 CHF
Nike;Dunk Low Black Grey Green Strike;165 CHF
Adidas;Samba OG Beige;170 CHF
Nike;Air Max 1 Premium Sanddrift;130 CHF
Air Jordan;Air Jordan 1 Low Aquatone;185 CHF
Nike;Air Force 1 Low '07 Retro Color of the Month Jewel Swoosh Triple White;180 CHF
Nike;Air Max 1 ‘86 Big Bubble;170 CHF
Air Jordan;Air Jordan 1 Mid Space Jam;0 CHF
Air Jordan;Air Jordan 1 Low Desert;315 CHF
Air Jordan;Air Jordan 1 Retro High 85 OG Black White;125 CHF
Air Jordan;Air Jordan 1 High Elevate Titanium;130 CHF
Nike;Dunk Low AS Safari Swoosh Kumquat;250 CHF
Nike;Air Max 1 Sail Ironstone;155 CHF
Nike;Dunk Low Patent Halloween;190 CHF
Nike;Air Max 1 Crepe Hemp;225 CHF
Air Jordan;Air Jordan 5 Retro Dark Concord;165 CHF
Nike;Dunk High Chocolate;210 CHF
Nike;Dunk Low Disrupt 2 Malachite;
Air Jordan;Air Jordan 1 Mid Triple Black;170 CHF
Air Jordan;Air Jordan 1 Mid Coconut Milk;210 CHF
Air Jordan;Air Jordan 1 Mid Chicago Black Toe;190 CHF
Air Jordan;Air Jordan 1 Low SE Vintage Panda;280 CHF
Nike;Air Max Plus Utility White Silver Red;185 CHF
Air Jordan;Air Jordan 1 Low SE Brown Elephant;300 CHF
Nike;Air Max Plus PRM Tan Gum;180 CHF
Adidas;Campus 00s Forest Glade;225 CHF
New Balance;1906R Silver Metallic;140 CHF
Nike;Dunk Low Triple Pink Enfant (PS);145 CHF
New Balance;530 Munsell White;185 CHF
Air Jordan;Air Jordan 1 Low Golf Noble Green;155 CHF
Air Jordan;Air Jordan 1 Mid Triple White (2022);160 CHF
New Balance;327 Triple Black;250 CHF
Air Jordan;Air Jordan 6 Retro Chrome Metallic Silver;170 CHF
Air Jordan;Air Jordan 1 Mid Pinksicle Safety Orange;120 CHF
Adidas;Yeezy Slide Flax;165 CHF
Nike;Dunk Low Snakeskin Washed Teal Bleached Coral;200 CHF
New Balance;2002R Atlas Grey Lemon Haze;180 CHF
Nike;Air Force 1 Low LX Lucky Charms White;190 CHF
Nike;Zoom Vomero 5 Worn Blue;305 CHF
Air Jordan;Air Jordan 5 UNC;245 CHF
Air Jordan;Air Jordan 5 Aqua;160 CHF
Air Jordan;Air Jordan 1 Retro High OG White Cement;150 CHF
Nike;Dunk Low Reverse Brazil;175 CHF
Nike;Dunk Low SE 85 Cream;145 CHF
Air Jordan;Air Jordan 1 Retro Low OG Mystic Navy;170 CHF
Air Jordan;Air Jordan 1 Mid Valentine's Day (2022);145 CHF
Nike;Blazer Low Sacai Kaws Blue;170 CHF
Nike;Dunk Low USC;215 CHF
Air Jordan;Air Jordan 1 High Retro OG True Blue;270 CHF
Nike;SB Dunk Low TIGHTBOOTH;145 CHF
Adidas;Handball Spezial Light Blue Wonder Clay;165 CHF
Nike;Air Trainer 1 Travis Scott Grey Haze;185 CHF
Air Jordan;Air Jordan 1 Low SE Craft Light Olive;150 CHF
Adidas;Gazelle Maroon Chalk White;125 CHF
Air Jordan;Air Jordan 4 Midnight Navy Enfant (PS);290 CHF
Air Jordan;Air Jordan 1 Retro High OG Bleached Coral;245 CHF
Air Jordan;Air Jordan 3 Dark Iris;165 CHF
Air Jordan;Air Jordan 1 Mid SE Pomegranate;
Air Jordan;Air Jordan 1 Low SE Light Smoke Grey Gym Red;360 CHF
Nike;Air Max 1 Patta Black Grey (Special Box + Bracelet);270 CHF
Nike;Air Max Plus PRM Sanddrift;135 CHF
Air Jordan;Air Jordan 1 Mid SE Tiki Leaf;170 CHF
Nike;Air Force 1 Low Picante Red Wolf Grey;160 CHF
Nike;Dunk High Retro Grey White;255 CHF
Nike;Dunk Low Racer Blue;190 CHF
Air Jordan;Air Jordan 1 High OG Varsity Red (Chenille);185 CHF
Air Jordan;Air Jordan 1 Low Football Grey Aluminum;160 CHF
Adidas;Gazelle 85 Preloved Brown;170 CHF
Air Jordan;Air Jordan 1 High MM Coconut Milk;170 CHF
Air Jordan;Air Jordan 1 Low Black Vivid Orange;215 CHF
New Balance;550 Rattan Sea Salt;245 CHF
New Balance;550 Aime Leon Dore Brown Suede;180 CHF
Air Jordan;Air Jordan 1 Mid French Blue;390 CHF
New Balance;1906R Aime Leon Dore Green;125 CHF
Nike;Dunk Low Next Nature Citron Pulse;125 CHF
Nike;Dunk High Retro PRM Faded Spruce;225 CHF
Nike;Air Force 1 Low Premium Goods The Sophia;200 CHF
Nike;Air Force 1 Low ‘07 Mocha;140 CHF
Nike;Dunk Low Arizona State;170 CHF
Air Jordan;Air Jordan 1 Mid White Bred Toe;170 CHF
Air Jordan;Air Jordan 1 AJKO Rush Orange;225 CHF
Air Jordan;Air Jordan 1 Mid Tan Gum;425 CHF
Air Jordan;Air Jordan 4 Shimmer;170 CHF
Air Jordan;Air Jordan 1 Mid Black Chile Red White;700 CHF
Air Jordan;Air Jordan 1 Mid Fearless Maison Château Rouge;175 CHF
Nike;Dunk Low Split Deep Jungle;235 CHF
Nike;Shox TL Grey Light Blue;170 CHF
Nike;Dunk Low Twist Jade Ice;170 CHF
Adidas;Campus 00s Spice Yellow;180 CHF
Air Jordan;Air Jordan 1 Low Quai 54 (2023);245 CHF
Adidas;Handball Spezial Almost Yellow;125 CHF
Air Jordan;Air Jordan 1 Low SE Sport Spice;105 CHF
Air Jordan;Air Jordan 1 Low Multicolor;240 CHF
Nike;Cortez 4.0 Sacai Iron Grey;80 CHF
Nike;Dunk Low Retro Canyon Rust;120 CHF
Air Jordan;Air Jordan 4 Midnight Navy Bébé (TD);135 CHF
Air Jordan;Air Jordan 1 Mid SE Christmas;185 CHF
Air Jordan;Air Jordan 1 Mid SE Wear-Away Chicago;
New Balance;550 White Nightwatch Green;180 CHF
New Balance;550 White Summer Fog;160 CHF
Air Jordan;Air Jordan 1 High Zoom Air CMFT 25 Years In China;210 CHF
Air Jordan;Air Jordan 1 Mid University Blue Grey;165 CHF
Air Jordan;Air Jordan 1 Mid Black Grape;125 CHF
Nike;Dunk Low UCLA;200 CHF
Air Jordan;Air Jordan 1 Low Vintage Grey;175 CHF
Nike;Dunk Low Disrupt 2 Multi-Color;95 CHF
Nike;Dunk High 1985 Acid Wash Yellow;150 CHF
Nike;Air Max 1 Patta Rush Maroon;220 CHF
Nike;Air Force 1 Low Supreme Flax;145 CHF
Nike;Dunk Low Animal Print White;210 CHF
Air Jordan;Air Jordan 1 High OG Pollen;170 CHF
Nike;Dunk High Midnight Navy;470 CHF
Air Jordan;Air Jordan 1 Retro High University Blue;340 CHF
Adidas;Yeezy Boost 350 V2 Sesame;165 CHF
Nike;Dunk Low Athletic Department University Blue;370 CHF
New Balance;990 V6 Carhartt WIP Sculpture Center;240 CHF
Nike;Air Max Plus Violet Dust;205 CHF
ASICS;Gel-NYC White Steel Grey;275 CHF
Air Jordan;Air Jordan 5 Burgundy;195 CHF
Nike;Air Max 1 Deep Royal Blue;250 CHF
New Balance;550 Rich Paul Forever Yours;150 CHF
Adidas;Gazelle Faded Archive;170 CHF
Air Jordan;Air Jordan 1 Retro Low OG Black Cement;255 CHF
Nike;Kwondo 1 G-Dragon Peaceminusone Panda;130 CHF
Nike;Dunk Low Next Nature Superhero Enfants (PS);145 CHF
Nike;Cortez Sail Aloe Vera;150 CHF
Nike;Air Force 1 Low White Pink (2022);170 CHF
Nike;Air Force 1 Low Black Blue Lightning;150 CHF
Nike;Air Force 1 Low Retro Color of the Month Metallic Silver;95 CHF
Nike;Dunk Low SE Fleece Burgundy Crush;345 CHF
Adidas;Yeezy 700 V3 Fade Salt;240 CHF
New Balance;9060 Natural Indigo;150 CHF
Nike;Dunk High Lakers;0 CHF
Nike;Air Force 1 Low SNKRS Day 5th Anniversary;175 CHF
Nike;Dunk Low Chlorophyll;185 CHF
Nike;Dunk Low Light Iron Ore Red Blue;125 CHF
Nike;Dunk Low White Pink;335 CHF
Adidas;Yeezy Boost 350 V2 Dazzling Blue;
Nike;Dunk Low Next Nature Sail;175 CHF
Nike;Dunk High Moon Fossil;240 CHF
Nike;Dunk Low SP Undefeated 5 On It Black;275 CHF
Adidas;Yeezy Foam RNNR Sand;335 CHF
Air Jordan;Air Jordan 1 Retro High Midnight Navy (2020);500 CHF
Nike;Vaporwaffle Sacai Tour Yellow Stadium Green;280 CHF
Nike;SB Dunk Low BE@RBRICK Medicom Toy;130 CHF
Adidas;Campus 00s TKO Black Power Red;260 CHF
New Balance;9060 White Navy;170 CHF
Air Jordan;Air Jordan 1 Retro Low OG UNC to Chicago;245 CHF
Adidas;Campus Light Bad Bunny Wild Moss;195 CHF
New Balance;530 Steel Grey Navy;125 CHF
Air Jordan;Air Jordan 1 Mid Lucky Green Aquatone;175 CHF
New Balance;327 Workwear Nightwatch Green;255 CHF
Air Jordan;Air Jordan 11 Retro Midnight Navy;150 CHF
Nike;Air Max 1 Patta Tan Brown;235 CHF
New Balance;2002R Olive Brown;105 CHF
Nike;Dunk Low Black White (2022);170 CHF
Air Jordan;Air Jordan 1 Low Cardinal Red;180 CHF
Nike;Air Trainer 1 Dark Smoke Grey;290 CHF
Air Jordan;Air Jordan 1 Mid Tan Suede Navy;210 CHF
Nike;Air Max 1 Strawberry Lemonade (2020);465 CHF
Nike;Air Rubber Dunk Off-White UNC;150 CHF
Nike;Dunk Low LX Light Smoke Grey;165 CHF
Air Jordan;Air Jordan 1 Mid UNC to Chicago;170 CHF
Air Jordan;Air Jordan 1 Mid SE Light Iron Ore;230 CHF
Air Jordan;Air Jordan 1 High OG Hand Crafted;150 CHF
Adidas;Campus 00s Bright Blue;165 CHF
Adidas;Yeezy Foam RNNR Clay Taupe;170 CHF
Nike;Dunk Low Hangul Day;255 CHF
Nike;SB Dunk Low Albino \u0026 Preto;230 CHF
Nike;Air Max Plus Rose;145 CHF
Adidas;Gazelle Court Green Footwear White;370 CHF
New Balance;574 Stone Island Legacy;150 CHF
Nike;Dunk Low Banana;245 CHF
Nike;Air Max 1 SP Concepts Heavy;205 CHF
Nike;Dunk Low Disrupt 2 Pale Ivory;220 CHF
Air Jordan;Air Jordan 1 Retro High OG Electro Orange;270 CHF
Adidas;Samba Nylon Wales Bonner Fox Brown;170 CHF
Nike;Air Force 1 Low Bronze Jewel;
Nike;SB Dunk Low Orange Emerald Rise;170 CHF
New Balance;530 Grey Matter Harbor;165 CHF
Nike;Dunk Low Adobe;175 CHF
Air Jordan;Air Jordan 1 Mid SE Basketball Blossom;120 CHF
Nike;Dunk Low Swoosh Shadow Iron Grey;230 CHF
Nike;Air Max 97 QS Obsidian;225 CHF
Nike;Dunk Low Judge Grey;170 CHF
Nike;Dunk High Australia;190 CHF
Air Jordan;Air Jordan 1 High OG Heritage;170 CHF
New Balance;2002R Suede Pack Red Wine;150 CHF
Nike;Dunk High University Red;240 CHF
Nike;Dunk Low Orange Pearl;185 CHF
ASICS;Gel-Kayano 14 Pure Gold;195 CHF
Nike;Vomero 5 Triple Black;120 CHF
Air Jordan;Air Jordan 1 Mid SE Craft Tech Grey;0 CHF
Salomon;XT-6 RECUT Wren Kangaroo;200 CHF
Nike;Dunk Low LX Pink Foam;160 CHF
Nike;Zoom Vomero 5 PRM Black Sesame;265 CHF
Air Jordan;Air Jordan 3 Retro Lucky Green;175 CHF
Air Jordan;Air Jordan 1 Mid Purple Black;185 CHF
Air Jordan;Air Jordan 1 Low SP Travis Scott Black Phantom Enfant (PS);275 CHF
Air Jordan;Air Jordan 5 Retro Gore-Tex Off-Noir;125 CHF
Adidas;Yeezy Slide Resin (Restock Pair);275 CHF
Nike;Air Max 2013 Stussy Fossil;0 CHF
Nike;Air Max Plus OG Scarab;190 CHF
Nike;Air Trainer 1 Light Smoke Grey Honeydew;175 CHF
Air Jordan;Air Jordan 1 Mid Dark Teal Green;315 CHF
Air Jordan;Air Jordan 3 SE Muslin;180 CHF
Air Jordan;Air Jordan 3 Retro Cardinal Red;210 CHF
Air Jordan;Air Jordan 1 Retro High OG Dark Marina Blue;255 CHF
Air Jordan;Air Jordan 1 Mid White Light Smoke Grey;500 CHF
Air Jordan;Air Jordan 4 Retro Union Desert Moss;200 CHF
Nike;Dunk Low Red Stardust;240 CHF
UGG;Tazzlita Chestnut (Enfant);300 CHF
Nike;Air More Uptempo Low Ambush Black;140 CHF
Adidas;Handball Spezial Triple Grey;250 CHF
Nike;Air Max Plus Spider-Man;145 CHF
Adidas;Gazelle Junior Dark Green White;165 CHF
Air Jordan;Air Jordan 1 High OG Spider-Man Across the Spider-Verse Enfant (PS);240 CHF
Nike;Air Max Plus Brazil;
Nike;Air Max Plus Brazil;210 CHF
New Balance;860 Black Silver;235 CHF
Nike;SB Dunk Low Pro QS Fly Streetwear;1 250 CHF
Nike;Air Force 1 Low SP Tiffany And Co.;180 CHF
Nike;Dunk Low Ironstone;170 CHF
Nike;Dunk High Retro PRM Cracked Leather Swoosh;185 CHF
New Balance;550 White Dark Mercury;160 CHF
Air Jordan;Air Jordan 1 Mid Black Gym Red;210 CHF
Nike;SB Dunk Low Crushed D.C.;225 CHF
Air Jordan;Air Jordan 1 Low OG EX Dark Smoke Grey;235 CHF
Nike;Cortez 4.0 Sacai White University Red Blue;165 CHF
Air Jordan;Air Jordan 1 Low New Emerald;150 CHF
Nike;Dunk Low Disrupt 2 Sunrise;170 CHF
Nike;Cortez Union Sesame;210 CHF
Air Jordan;Air Jordan 1 Low Inside Out Cream White Light Grey;155 CHF
Air Jordan;Air Jordan 1 Mid Green Python;190 CHF
Adidas;Yeezy Slide Pure (Restock Pair);210 CHF
Air Jordan;Air Jordan 1 Retro High OG Bordeaux;180 CHF
Nike;Air Force 1 Low Next Nature Pecan;220 CHF
Air Jordan;Air Jordan 1 Low OG Starfish (Shattered Backboard);175 CHF
Air Jordan;Air Jordan 1 Mid White Pollen Black;280 CHF
Air Jordan;Air Jordan 1 Mid Wolf Grey;220 CHF
Air Jordan;Air Jordan 1 Mid Barely Rose;520 CHF
Air Jordan;Air Jordan 1 Mid Dutch Green;320 CHF
Adidas;Yeezy Boost 380 Onyx (Non-Reflective);230 CHF
Air Jordan;Air Jordan 1 Low Court Purple;220 CHF
Nike;Dunk Low PRM Familia;160 CHF
Nike;Dunk Low Airbrush Industrial Blue;180 CHF
ASICS;Gel-1130 Cream;170 CHF
Nike;SB Dunk Low Mystic Red;185 CHF
Nike;Air Max 1 Chili 2.0;160 CHF
Adidas;Samba OG Sporty \u0026 Rich Blue Grey;130 CHF
Air Jordan;Air Jordan 1 Low Black Cat;145 CHF
Adidas;Samba OG White Wonder Clay Gum;125 CHF
Nike;Dunk High Pale Vanilla;175 CHF
Adidas;Campus 00s YNuK Brown Desert;210 CHF
Adidas;ADI2000 Yu-Gi-Oh! Yugi's World (with Sealed Dark Magician Promo Card);170 CHF
New Balance;530 White Black Details;145 CHF
New Balance;550 Triple White;235 CHF
Salomon;XT-6 Delicioso Chocolate Fondant Peach;
Nike;Dunk Low Essential Game Royal;165 CHF
New Balance;2002R Vintage Indigo;335 CHF
Air Jordan;Air Jordan 1 Low Travis Scott Reverse Mocha Enfant (PS);210 CHF
Air Jordan;Air Jordan 1 Zoom CMFT Black Light Smoke Grey;160 CHF
Nike;Dunk High Burgundy Crush;160 CHF
Nike;Dunk High LXX Black Flax;165 CHF
Air Jordan;Air Jordan 1 Low Lakers;160 CHF
Nike;SB Dunk High Decon Gorge Green;190 CHF
Air Jordan;Air Jordan 1 Low SE Craft Obsidian;150 CHF
Nike;Air Force 1 Low LX Certified Fresh;170 CHF
Air Jordan;Air Jordan 1 Low White Grey Blue;130 CHF
Nike;Dunk Low Kyrie Irving;290 CHF
New Balance;990 V1 Made In USA Teddy Santis Macadamia Nut;215 CHF
New Balance;2002R Marblehead;275 CHF
Air Jordan;Air Jordan 5 Low Clot;220 CHF
Air Jordan;Air Jordan 1 Retro High OG SP Utility Stash;200 CHF
Air Jordan;Air Jordan 1 Low Steel Blue;210 CHF
New Balance;550 White Burgundy;170 CHF
Nike;Air Force 1 Low VD Valentines Day (2022);180 CHF
Air Jordan;Air Jordan 1 Low Coconut Milk;480 CHF
Nike;SB Dunk Low Mummy;180 CHF
Nike;Dunk Low Goldenrod;235 CHF
Air Jordan;Air Jordan 1 Low Pollen;475 CHF
Nike;LD Waffle Sacai Fragment Wolf Grey;125 CHF
Adidas;ZX 8000 Sean Wotherspoon Superearth;420 CHF
Air Jordan;Air Jordan 4 Taupe Haze;165 CHF
Air Jordan;Air Jordan 1 Mid Dia de los Muertos;240 CHF
Air Jordan;Air Jordan 1 Mid White Shadow;350 CHF
Air Jordan;Air Jordan 1 High Lucky Green;870 CHF
Air Jordan;Air Jordan 4 Black Cat;390 CHF
Adidas;Yeezy Boost 350 V2 Synth (Reflective);200 CHF
Air Jordan;Air Jordan 1 Mid Black Chrome;630 CHF
Nike;Air Max Plus A-COLD-WALL Varsity Royal;220 CHF
Nike;SB Dunk Low Wasted Youth;130 CHF
Adidas;Gazelle Navy White;205 CHF
ASICS;Gel-1130 MK-II HAL Studio Forest;150 CHF
Adidas;Gazelle Indoor Preloved Blue White Gum;130 CHF
Nike;Dunk Low Sundial;150 CHF
Nike;Air Max 1 Corduroy Baltic Blue;135 CHF
New Balance;2002R Castlerock;
Air Jordan;Air Jordan 1 High Zoom Air CMFT 2 Black Fire Red Cement;135 CHF
Nike;Dunk Low Pale Ivory Redwood;135 CHF
Nike;Dunk Low Next Nature TPU Swoosh;110 CHF
Nike;Dunk Low Mineral Teal Enfant (PS);345 CHF
Air Jordan;Air Jordan 5 DJ Khaled Sail;210 CHF
Air Jordan;Air Jordan 1 Low Eastside Golf;195 CHF
Air Jordan;Air Jordan 1 Low SE Holiday Special;215 CHF
New Balance;9060 Workwear;150 CHF
Converse;Chuck Taylor All-Star 70 ACW Pavement;190 CHF
Air Jordan;Air Jordan 1 High Elevate Varsity Red;130 CHF
Adidas;Samba OG Wonder White Linen Green;200 CHF
Nike;Air Force 1 Low ‘07 Color of the Month Varsity Royal Gum;260 CHF
Air Jordan;Air Jordan 3 Retro Desert Elephant;160 CHF
Air Jordan;Air Jordan 1 Low Orange Black;210 CHF
Nike;Air Max 1 Safari Cobblestone;280 CHF
Adidas;Yeezy 700 MNVN Geode;125 CHF
Nike;Air Force 1 Low '07 Essential Orange Paisley;220 CHF
Air Jordan;Air Jordan 6 Midnight Navy;145 CHF
Nike;Dunk Low Gold Silver;130 CHF
Nike;Dunk High Neutral Grey;270 CHF
Nike;Air Max Plus SE Running Club University Blue;155 CHF
New Balance;550 Burgundy Cyan;180 CHF
Nike;Blazer Low Off-White White University Red;360 CHF
Adidas;Yeezy Boost 350 V2 MX Rock;170 CHF
New Balance;550 White Black;375 CHF
New Balance;Casablanca XC-72 Green Orange;120 CHF
Nike;Dunk High 1985 Undercover Gym Red;230 CHF
Air Jordan;Air Jordan 1 Mid White Black Royal;410 CHF
New Balance;2002R Protection Pack Sea Salt;220 CHF
Air Jordan;Air Jordan 1 Mid Laser Orange;250 CHF
Air Jordan;Air Jordan 1 Mid SE Paint Drip;350 CHF
Nike;Air Force 1 Low Valentine's Day (2021);345 CHF
Adidas;Yeezy Boost 350 V2 Carbon;510 CHF
Adidas;Yeezy 700 V2 Vanta;105 CHF
Nike;M2K Tekno White Black Orange;315 CHF
Converse;Chuck Taylor All-Star 70s Off-White;165 CHF
Adidas;Gazelle Bold Silver Green;155 CHF
Air Jordan;Air Jordan 1 Mid SE Canyon Rust;220 CHF
Nike;SB Dunk Low Pro Habanero Red (Bart Simpson);170 CHF
Air Jordan;Air Jordan 1 Mid Paris;
Nike;Air Max 2013 Stussy Pink;250 CHF
Nike;Dunk High Ambush Flash Lime;190 CHF
ASICS;Gel-NYC Yankees;175 CHF
Air Jordan;Air Jordan 1 Mid SE Craft Cement Grey;165 CHF
Nike;Dunk Low Hemp Coconut Milk;170 CHF
Nike;Air Force 1 Low '07 Gorge Green;265 CHF
Air Jordan;Air Jordan 13 Retro Playoffs;150 CHF
Air Jordan;Air Jordan 4 Retro Infrared Enfant (PS);195 CHF
Air Jordan;Air Jordan 1 Mid Seahawks;150 CHF
Air Jordan;Air Jordan 1 Low Taxi;165 CHF
Nike;Dunk Low Fossil Rose;200 CHF
